GloveManager recording started on 09/23/16 at 16:57:27

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017218,1405,2155,690,2703,3463,2499,2116,3671,2889,3212,3254,2075,2336,3202,,0.240157,0.198895,0.094064,0.898100,0.789063,0.877500,0.776260,0.939943,0.804598,0.880779,0.853745,0.639819,0.910976,0.896104
0.017988,1405,2156,691,2705,3462,2499,2116,3671,2889,3212,3254,2075,2336,3202,,0.240157,0.204420,0.094977,0.901554,0.787109,0.877500,0.776260,0.939943,0.804598,0.880779,0.853745,0.639819,0.910976,0.896104
0.018015,1404,2156,691,2705,3462,2500,2117,3669,2890,3213,3254,2075,2336,3201,,0.238189,0.204420,0.094977,0.901554,0.787109,0.878750,0.777114,0.938036,0.805875,0.883212,0.853745,0.639819,0.910976,0.894923
0.017999,1402,2156,691,2706,3462,2500,2115,3670,2889,3212,3253,2075,2336,3201,,0.234252,0.204420,0.094977,0.903282,0.787109,0.878750,0.775406,0.938990,0.804598,0.880779,0.852863,0.639819,0.910976,0.894923
0.018004,1404,2155,691,2704,3463,2499,2115,3671,2890,3212,3253,2075,2335,3203,,0.238189,0.198895,0.094977,0.899827,0.789063,0.877500,0.775406,0.939943,0.805875,0.880779,0.852863,0.639819,0.909756,0.897285
0.017997,1404,2156,690,2704,3464,2499,2115,3670,2890,3213,3254,2074,2335,3202,,0.238189,0.204420,0.094064,0.899827,0.791016,0.877500,0.775406,0.938990,0.805875,0.883212,0.853745,0.638914,0.909756,0.896104
0.018006,1406,2155,691,2704,3462,2500,2114,3670,2889,3212,3253,2075,2337,3203,,0.242126,0.198895,0.094977,0.899827,0.787109,0.878750,0.774552,0.938990,0.804598,0.880779,0.852863,0.639819,0.912195,0.897285
0.017999,1406,2156,692,2706,3463,2500,2115,3671,2889,3212,3254,2075,2337,3202,,0.242126,0.204420,0.095890,0.903282,0.789063,0.878750,0.775406,0.939943,0.804598,0.880779,0.853745,0.639819,0.912195,0.896104
0.018004,1406,2156,691,2705,3462,2500,2116,3670,2890,3213,3254,2076,2338,3203,,0.242126,0.204420,0.094977,0.901554,0.787109,0.878750,0.776260,0.938990,0.805875,0.883212,0.853745,0.640724,0.913415,0.897285
