GloveManager recording started on 09/23/16 at 16:56:21

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017249,1357,2174,588,2250,3079,1882,1644,2694,2802,3103,3319,1986,1834,2527,,0.106996,0.245509,0.000943,0.097002,0.039063,0.106250,0.373185,0.000000,0.693487,0.648579,0.911013,0.741104,0.374618,0.000000
0.017972,1357,2175,588,2252,3077,1879,1640,2693,2807,3099,3320,1968,1820,2521,,0.106996,0.251497,0.000943,0.100529,0.035156,0.102500,0.369769,0.000000,0.699872,0.638243,0.911894,0.719018,0.353211,0.000000
0.018024,1358,2176,588,2252,3078,1880,1636,2694,2808,3098,3319,1965,1812,2519,,0.109053,0.257485,0.000943,0.100529,0.037109,0.103750,0.366354,0.001019,0.701149,0.635659,0.911013,0.715337,0.340979,0.000000
0.018005,1360,2176,588,2253,3079,1881,1624,2695,2810,3096,3320,1963,1803,2518,,0.113169,0.257485,0.000943,0.102293,0.039063,0.105000,0.356106,0.002039,0.703704,0.630491,0.911894,0.712883,0.327217,0.000000
0.017996,1361,2177,590,2254,3078,1880,1609,2694,2810,3093,3319,1963,1798,2518,,0.115226,0.263473,0.002828,0.104056,0.037109,0.103750,0.343296,0.001019,0.703704,0.622739,0.911013,0.712883,0.319572,0.000000
0.017979,1360,2177,589,2256,3079,1879,1601,2694,2808,3092,3320,1964,1795,2520,,0.113169,0.263473,0.001885,0.107584,0.039063,0.102500,0.336465,0.001019,0.701149,0.620155,0.911894,0.714110,0.314985,0.002591
0.017997,1360,2177,589,2257,3078,1879,1590,2694,2806,3090,3320,1965,1793,2523,,0.113169,0.263473,0.001885,0.109347,0.037109,0.102500,0.327071,0.001019,0.698595,0.614987,0.911894,0.715337,0.311927,0.006477
0.018005,1362,2176,591,2259,3078,1881,1583,2694,2805,3087,3319,1968,1791,2528,,0.117284,0.257485,0.003770,0.112875,0.037109,0.105000,0.321093,0.001019,0.697318,0.607235,0.911013,0.719018,0.308868,0.012953
0.017995,1363,2176,593,2261,3079,1884,1572,2693,2807,3083,3319,1969,1787,2531,,0.119342,0.257485,0.005655,0.116402,0.039063,0.108750,0.311699,0.000000,0.699872,0.596899,0.911013,0.720245,0.302752,0.016839
