GloveManager recording started on 09/23/16 at 16:59:03

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017384,1276,2128,1049,2422,3081,2305,1605,3689,2524,2928,2422,1705,1751,2602,,0.017176,0.075269,0.354212,0.412781,0.042969,0.625745,0.340444,0.957102,0.338442,0.189781,0.120705,0.304977,0.197561,0.177654
0.017997,1273,2128,1052,2423,3080,2306,1608,3689,2522,2928,2423,1706,1751,2602,,0.011450,0.075269,0.356371,0.414508,0.041016,0.626937,0.343003,0.957102,0.335888,0.189781,0.121586,0.305882,0.197561,0.177654
0.017998,1272,2126,1058,2422,3078,2305,1613,3688,2520,2928,2421,1705,1751,2601,,0.009542,0.064516,0.360691,0.412781,0.037109,0.625745,0.347270,0.956149,0.333333,0.189781,0.119824,0.304977,0.197561,0.176536
0.018012,1271,2126,1061,2421,3079,2304,1618,3686,2518,2929,2421,1705,1751,2601,,0.007634,0.064516,0.362851,0.411054,0.039063,0.624553,0.351536,0.954242,0.330779,0.192214,0.119824,0.304977,0.197561,0.176536
0.018000,1270,2126,1063,2421,3078,2303,1622,3683,2516,2931,2420,1705,1750,2600,,0.005725,0.064516,0.364291,0.411054,0.037109,0.623361,0.354949,0.951382,0.328225,0.197080,0.118943,0.304977,0.196341,0.175419
0.018000,1271,2127,1063,2418,3079,2301,1625,3683,2515,2931,2419,1705,1750,2602,,0.007634,0.069892,0.364291,0.405872,0.039063,0.620977,0.357509,0.951382,0.326948,0.197080,0.118062,0.304977,0.196341,0.177654
0.017997,1272,2129,1064,2416,3078,2301,1627,3681,2513,2933,2418,1705,1750,2601,,0.009542,0.080645,0.365011,0.402418,0.037109,0.620977,0.359215,0.949476,0.324393,0.201946,0.117181,0.304977,0.196341,0.176536
0.017982,1274,2132,1061,2414,3078,2301,1626,3676,2511,2934,2419,1705,1750,2602,,0.013359,0.096774,0.362851,0.398964,0.037109,0.620977,0.358362,0.944709,0.321839,0.204380,0.118062,0.304977,0.196341,0.177654
0.018041,1275,2132,1060,2412,3078,2300,1625,3674,2509,2935,2418,1704,1749,2602,,0.015267,0.096774,0.362131,0.395510,0.037109,0.619785,0.357509,0.942803,0.319285,0.206813,0.117181,0.304072,0.195122,0.177654
0.017976,1276,2134,1059,2413,3077,2302,1624,3674,2508,2936,2418,1704,1749,2602,,0.017176,0.107527,0.361411,0.397237,0.035156,0.622169,0.356655,0.942803,0.318008,0.209246,0.117181,0.304072,0.195122,0.177654
0.018037,1278,2134,1058,2412,3077,2303,1624,3673,2508,2936,2418,1704,1750,2602,,0.020992,0.107527,0.360691,0.395510,0.035156,0.623361,0.356655,0.941849,0.318008,0.209246,0.117181,0.304072,0.196341,0.177654
0.017971,1278,2134,1056,2412,3077,2304,1623,3675,2508,2937,2418,1705,1751,2602,,0.020992,0.107527,0.359251,0.395510,0.035156,0.624553,0.355802,0.943756,0.318008,0.211679,0.117181,0.304977,0.197561,0.177654
0.017999,1279,2135,1054,2413,3077,2304,1623,3675,2507,2937,2418,1706,1750,2602,,0.022901,0.112903,0.357811,0.397237,0.035156,0.624553,0.355802,0.943756,0.316731,0.211679,0.117181,0.305882,0.196341,0.177654
0.017993,1279,2134,1052,2412,3078,2304,1624,3676,2507,2937,2416,1707,1751,2603,,0.022901,0.107527,0.356371,0.395510,0.037109,0.624553,0.356655,0.944709,0.316731,0.211679,0.115419,0.306787,0.197561,0.178771
0.018032,1279,2134,1049,2413,3076,2305,1624,3676,2508,2937,2416,1708,1751,2604,,0.022901,0.107527,0.354212,0.397237,0.033203,0.625745,0.356655,0.944709,0.318008,0.211679,0.115419,0.307692,0.197561,0.179888
0.017969,1279,2134,1046,2413,3077,2305,1626,3676,2509,2937,2417,1709,1752,2604,,0.022901,0.107527,0.352052,0.397237,0.035156,0.625745,0.358362,0.944709,0.319285,0.211679,0.116300,0.308597,0.198780,0.179888
0.018011,1279,2134,1045,2412,3078,2305,1625,3676,2508,2936,2416,1709,1750,2603,,0.022901,0.107527,0.351332,0.395510,0.037109,0.625745,0.357509,0.944709,0.318008,0.209246,0.115419,0.308597,0.196341,0.178771
0.018008,1278,2134,1044,2413,3078,2305,1625,3676,2510,2937,2417,1710,1750,2604,,0.020992,0.107527,0.350612,0.397237,0.037109,0.625745,0.357509,0.944709,0.320562,0.211679,0.116300,0.309502,0.196341,0.179888
0.017999,1278,2135,1042,2413,3078,2305,1624,3676,2511,2936,2417,1709,1748,2606,,0.020992,0.112903,0.349172,0.397237,0.037109,0.625745,0.356655,0.944709,0.321839,0.209246,0.116300,0.308597,0.193902,0.182123
0.017995,1279,2135,1038,2414,3076,2306,1622,3677,2513,2936,2416,1710,1747,2608,,0.022901,0.112903,0.346292,0.398964,0.033203,0.626937,0.354949,0.945663,0.324393,0.209246,0.115419,0.309502,0.192683,0.184358
0.017982,1280,2135,1037,2415,3076,2307,1623,3677,2513,2936,2417,1710,1747,2607,,0.024809,0.112903,0.345572,0.400691,0.033203,0.628129,0.355802,0.945663,0.324393,0.209246,0.116300,0.309502,0.192683,0.183240
0.018009,1277,2135,1035,2415,3077,2306,1621,3677,2514,2935,2415,1710,1747,2608,,0.019084,0.112903,0.344132,0.400691,0.035156,0.626937,0.354096,0.945663,0.325671,0.206813,0.114537,0.309502,0.192683,0.184358
0.018002,1277,2135,1035,2415,3077,2305,1620,3677,2515,2935,2418,1710,1748,2607,,0.019084,0.112903,0.344132,0.400691,0.035156,0.625745,0.353242,0.945663,0.326948,0.206813,0.117181,0.309502,0.193902,0.183240
0.018002,1277,2134,1034,2415,3077,2305,1619,3678,2516,2935,2417,1710,1747,2608,,0.019084,0.107527,0.343413,0.400691,0.035156,0.625745,0.352389,0.946616,0.328225,0.206813,0.116300,0.309502,0.192683,0.184358
0.018009,1277,2135,1034,2416,3078,2306,1618,3678,2517,2935,2417,1710,1748,2608,,0.019084,0.112903,0.343413,0.402418,0.037109,0.626937,0.351536,0.946616,0.329502,0.206813,0.116300,0.309502,0.193902,0.184358
0.017991,1278,2136,1033,2416,3078,2306,1618,3680,2518,2935,2417,1709,1748,2608,,0.020992,0.118280,0.342693,0.402418,0.037109,0.626937,0.351536,0.948522,0.330779,0.206813,0.116300,0.308597,0.193902,0.184358
0.018012,1279,2137,1033,2417,3078,2305,1615,3680,2518,2934,2418,1709,1748,2608,,0.022901,0.123656,0.342693,0.404145,0.037109,0.625745,0.348976,0.948522,0.330779,0.204380,0.117181,0.308597,0.193902,0.184358
0.017992,1279,2137,1029,2417,3078,2304,1609,3681,2518,2934,2417,1708,1748,2608,,0.022901,0.123656,0.339813,0.404145,0.037109,0.624553,0.343857,0.949476,0.330779,0.204380,0.116300,0.307692,0.193902,0.184358
