GloveManager recording started on 09/23/16 at 16:58:04

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017387,1572,2210,873,2283,3078,1947,1484,2819,2745,3197,3210,2148,2162,3247,,0.568898,0.502762,0.261187,0.172712,0.037109,0.199046,0.236550,0.127741,0.620690,0.844282,0.814978,0.705882,0.698780,0.949233
0.017972,1574,2209,875,2285,3077,1949,1488,2818,2746,3198,3214,2148,2163,3248,,0.572835,0.497238,0.263014,0.176166,0.035156,0.201430,0.239966,0.126787,0.621967,0.846715,0.818502,0.705882,0.700000,0.950413
0.018021,1578,2210,881,2290,3077,1952,1494,2816,2748,3198,3217,2147,2166,3250,,0.580709,0.502762,0.268493,0.184801,0.035156,0.205006,0.245090,0.124881,0.624521,0.846715,0.821145,0.704977,0.703659,0.952775
0.018001,1580,2210,882,2291,3077,1953,1495,2817,2749,3199,3219,2147,2168,3250,,0.584646,0.502762,0.269406,0.186529,0.035156,0.206198,0.245944,0.125834,0.625798,0.849148,0.822908,0.704977,0.706098,0.952775
0.018038,1582,2211,882,2292,3076,1954,1494,2816,2751,3198,3220,2147,2167,3251,,0.588583,0.508287,0.269406,0.188256,0.033203,0.207390,0.245090,0.124881,0.628352,0.846715,0.823789,0.704977,0.704878,0.953955
0.017978,1584,2212,885,2294,3076,1955,1494,2815,2753,3198,3221,2147,2168,3252,,0.592520,0.513812,0.272146,0.191710,0.033203,0.208582,0.245090,0.123928,0.630907,0.846715,0.824670,0.704977,0.706098,0.955136
0.018014,1588,2213,885,2296,3076,1958,1498,2815,2754,3198,3223,2147,2169,3252,,0.600394,0.519337,0.272146,0.195164,0.033203,0.212157,0.248506,0.123928,0.632184,0.846715,0.826432,0.704977,0.707317,0.955136
0.018011,1595,2212,887,2299,3075,1959,1500,2815,2755,3198,3225,2147,2169,3254,,0.614173,0.513812,0.273973,0.200345,0.031250,0.213349,0.250214,0.123928,0.633461,0.846715,0.828194,0.704977,0.707317,0.957497
0.017970,1595,2213,888,2299,3077,1961,1504,2815,2757,3199,3226,2148,2170,3254,,0.614173,0.519337,0.274886,0.200345,0.035156,0.215733,0.253629,0.123928,0.636015,0.849148,0.829075,0.705882,0.708537,0.957497
0.018005,1600,2214,889,2302,3075,1962,1503,2814,2758,3199,3228,2148,2170,3256,,0.624016,0.524862,0.275799,0.205527,0.031250,0.216925,0.252775,0.122974,0.637292,0.849148,0.830837,0.705882,0.708537,0.959858
0.017996,1601,2213,891,2303,3075,1965,1507,2815,2761,3199,3230,2149,2169,3256,,0.625984,0.519337,0.277626,0.207254,0.031250,0.220501,0.256191,0.123928,0.641124,0.849148,0.832599,0.706787,0.707317,0.959858
0.018021,1601,2214,892,2305,3076,1966,1508,2814,2760,3199,3229,2148,2168,3256,,0.625984,0.524862,0.278539,0.210708,0.033203,0.221692,0.257045,0.122974,0.639847,0.849148,0.831718,0.705882,0.706098,0.959858
0.018005,1597,2214,892,2305,3076,1968,1509,2813,2762,3199,3229,2147,2167,3254,,0.618110,0.524862,0.278539,0.210708,0.033203,0.224076,0.257899,0.122021,0.642401,0.849148,0.831718,0.704977,0.704878,0.957497
0.018002,1597,2214,892,2305,3076,1968,1509,2813,2763,3198,3229,2146,2166,3253,,0.618110,0.524862,0.278539,0.210708,0.033203,0.224076,0.257899,0.122021,0.643678,0.846715,0.831718,0.704072,0.703659,0.956316
0.018002,1593,2212,892,2306,3076,1971,1508,2814,2764,3196,3228,2146,2164,3253,,0.610236,0.513812,0.278539,0.212435,0.033203,0.227652,0.257045,0.122974,0.644955,0.841849,0.830837,0.704072,0.701219,0.956316
0.018005,1595,2212,891,2308,3076,1972,1507,2814,2764,3195,3229,2145,2162,3252,,0.614173,0.513812,0.277626,0.215889,0.033203,0.228844,0.256191,0.122974,0.644955,0.839416,0.831718,0.703167,0.698780,0.955136
0.017972,1596,2213,892,2309,3075,1974,1508,2813,2765,3195,3229,2144,2162,3252,,0.616142,0.519337,0.278539,0.217617,0.031250,0.231228,0.257045,0.122021,0.646232,0.839416,0.831718,0.702262,0.698780,0.955136
0.018018,1599,2213,892,2310,3075,1975,1508,2813,2767,3194,3229,2144,2161,3252,,0.622047,0.519337,0.278539,0.219344,0.031250,0.232420,0.257045,0.122021,0.648787,0.836983,0.831718,0.702262,0.697561,0.955136
0.018010,1602,2214,893,2311,3075,1977,1507,2813,2767,3195,3231,2143,2160,3252,,0.627953,0.524862,0.279452,0.221071,0.031250,0.234803,0.256191,0.122021,0.648787,0.839416,0.833480,0.701357,0.696341,0.955136
0.017973,1601,2213,894,2312,3076,1978,1508,2813,2768,3194,3230,2142,2160,3252,,0.625984,0.519337,0.280365,0.222798,0.033203,0.235995,0.257045,0.122021,0.650064,0.836983,0.832599,0.700453,0.696341,0.955136
0.018019,1601,2213,893,2313,3075,1979,1507,2812,2769,3195,3230,2141,2160,3251,,0.625984,0.519337,0.279452,0.224525,0.031250,0.237187,0.256191,0.121068,0.651341,0.839416,0.832599,0.699548,0.696341,0.953955
