GloveManager recording started on 09/23/16 at 17:03:54

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017330,1280,2446,1106,2258,3123,2024,1461,2733,2611,3161,3128,2173,1808,2396,,0.234483,0.697228,0.320768,0.093434,0.136082,0.323671,0.211938,0.038498,0.539877,0.900585,0.943182,0.583162,0.269896,0.008511
0.018001,1280,2446,1107,2258,3122,2024,1462,2733,2612,3160,3128,2172,1808,2396,,0.234483,0.697228,0.321479,0.093434,0.134021,0.323671,0.212803,0.038498,0.541922,0.897661,0.943182,0.582135,0.269896,0.008511
0.018059,1281,2445,1107,2258,3123,2025,1459,2733,2611,3161,3128,2172,1808,2397,,0.236782,0.695096,0.321479,0.093434,0.136082,0.324638,0.210208,0.038498,0.539877,0.900585,0.943182,0.582135,0.269896,0.009574
0.018002,1281,2446,1107,2258,3123,2024,1459,2733,2610,3160,3127,2172,1808,2396,,0.236782,0.697228,0.321479,0.093434,0.136082,0.323671,0.210208,0.038498,0.537832,0.897661,0.942045,0.582135,0.269896,0.008511
0.017966,1280,2445,1107,2258,3123,2025,1461,2734,2611,3161,3128,2172,1808,2396,,0.234483,0.695096,0.321479,0.093434,0.136082,0.324638,0.211938,0.039437,0.539877,0.900585,0.943182,0.582135,0.269896,0.008511
0.018037,1280,2444,1108,2258,3123,2025,1461,2733,2611,3160,3128,2172,1808,2396,,0.234483,0.692964,0.322191,0.093434,0.136082,0.324638,0.211938,0.038498,0.539877,0.897661,0.943182,0.582135,0.269896,0.008511
0.018002,1280,2445,1108,2258,3123,2025,1460,2732,2611,3159,3128,2173,1809,2395,,0.234483,0.695096,0.322191,0.093434,0.136082,0.324638,0.211073,0.037559,0.539877,0.894737,0.943182,0.583162,0.271050,0.007447
0.017998,1280,2444,1109,2258,3122,2024,1459,2733,2611,3160,3128,2173,1808,2396,,0.234483,0.692964,0.322902,0.093434,0.134021,0.323671,0.210208,0.038498,0.539877,0.897661,0.943182,0.583162,0.269896,0.008511
0.017983,1281,2444,1110,2258,3123,2026,1460,2732,2612,3159,3129,2173,1808,2396,,0.236782,0.692964,0.323613,0.093434,0.136082,0.325604,0.211073,0.037559,0.541922,0.894737,0.944318,0.583162,0.269896,0.008511
0.017995,1281,2444,1109,2259,3122,2023,1458,2733,2612,3159,3129,2170,1809,2395,,0.236782,0.692964,0.322902,0.095960,0.134021,0.322705,0.209343,0.038498,0.541922,0.894737,0.944318,0.580082,0.271050,0.007447
0.018025,1281,2445,1110,2260,3123,2023,1459,2732,2612,3159,3130,2163,1809,2394,,0.236782,0.695096,0.323613,0.098485,0.136082,0.322705,0.210208,0.037559,0.541922,0.894737,0.945455,0.572895,0.271050,0.006383
0.018004,1280,2445,1110,2261,3123,2023,1458,2732,2612,3160,3129,2150,1808,2391,,0.234483,0.695096,0.323613,0.101010,0.136082,0.322705,0.209343,0.037559,0.541922,0.897661,0.944318,0.559548,0.269896,0.003191
0.017967,1281,2445,1110,2261,3123,2022,1456,2732,2612,3161,3129,2146,1808,2391,,0.236782,0.695096,0.323613,0.101010,0.136082,0.321739,0.207612,0.037559,0.541922,0.900585,0.944318,0.555441,0.269896,0.003191
0.018006,1282,2445,1109,2261,3123,2020,1455,2732,2611,3161,3130,2145,1808,2390,,0.239080,0.695096,0.322902,0.101010,0.136082,0.319807,0.206747,0.037559,0.539877,0.900585,0.945455,0.554415,0.269896,0.002128
0.018001,1281,2446,1110,2262,3122,2019,1453,2733,2612,3159,3129,2143,1807,2389,,0.236782,0.697228,0.323613,0.103535,0.134021,0.318841,0.205017,0.038498,0.541922,0.894737,0.944318,0.552361,0.268743,0.001064
0.017967,1281,2445,1109,2261,3123,2017,1453,2733,2612,3160,3129,2143,1807,2388,,0.236782,0.695096,0.322902,0.101010,0.136082,0.316908,0.205017,0.038498,0.541922,0.897661,0.944318,0.552361,0.268743,0.000000
0.018000,1282,2444,1110,2262,3122,2019,1452,2733,2613,3159,3131,2146,1808,2389,,0.239080,0.692964,0.323613,0.103535,0.134021,0.318841,0.204152,0.038498,0.543967,0.894737,0.946591,0.555441,0.269896,0.001064
0.018027,1282,2446,1109,2261,3123,2019,1453,2732,2613,3159,3131,2148,1808,2389,,0.239080,0.697228,0.322902,0.101010,0.136082,0.318841,0.205017,0.037559,0.543967,0.894737,0.946591,0.557495,0.269896,0.001064
0.018026,1282,2446,1108,2262,3121,2019,1451,2730,2614,3158,3132,2149,1808,2389,,0.239080,0.697228,0.322191,0.103535,0.131959,0.318841,0.203287,0.035681,0.546012,0.891813,0.947727,0.558522,0.269896,0.001064
0.018014,1282,2445,1110,2261,3122,2021,1450,2730,2614,3158,3134,2150,1807,2388,,0.239080,0.695096,0.323613,0.101010,0.134021,0.320773,0.202422,0.035681,0.546012,0.891813,0.950000,0.559548,0.268743,0.000000
0.017978,1282,2446,1109,2262,3122,2021,1448,2730,2614,3157,3134,2151,1808,2388,,0.239080,0.697228,0.322902,0.103535,0.134021,0.320773,0.200692,0.035681,0.546012,0.888889,0.950000,0.560575,0.269896,0.000000
0.017989,1282,2445,1110,2262,3122,2021,1446,2730,2615,3157,3135,2153,1808,2390,,0.239080,0.695096,0.323613,0.103535,0.134021,0.320773,0.198962,0.035681,0.548057,0.888889,0.951136,0.562628,0.269896,0.002128
0.018025,1282,2445,1110,2261,3122,2022,1445,2730,2615,3155,3135,2155,1808,2389,,0.239080,0.695096,0.323613,0.101010,0.134021,0.321739,0.198097,0.035681,0.548057,0.883041,0.951136,0.564682,0.269896,0.001064
0.018000,1282,2445,1110,2261,3122,2022,1446,2729,2615,3155,3136,2157,1809,2390,,0.239080,0.695096,0.323613,0.101010,0.134021,0.321739,0.198962,0.034742,0.548057,0.883041,0.952273,0.566735,0.271050,0.002128
0.017971,1282,2445,1110,2262,3122,2024,1442,2728,2616,3154,3138,2156,1809,2390,,0.239080,0.695096,0.323613,0.103535,0.134021,0.323671,0.195502,0.033803,0.550102,0.880117,0.954545,0.565708,0.271050,0.002128
0.018007,1282,2444,1110,2262,3122,2025,1444,2729,2615,3154,3138,2157,1809,2389,,0.239080,0.692964,0.323613,0.103535,0.134021,0.324638,0.197232,0.034742,0.548057,0.880117,0.954545,0.566735,0.271050,0.001064
0.018027,1282,2443,1111,2260,3123,2025,1443,2728,2615,3153,3138,2157,1808,2389,,0.239080,0.690832,0.324324,0.098485,0.136082,0.324638,0.196367,0.033803,0.548057,0.877193,0.954545,0.566735,0.269896,0.001064
0.017975,1282,2443,1109,2261,3122,2025,1443,2727,2615,3154,3138,2158,1808,2389,,0.239080,0.690832,0.322902,0.101010,0.134021,0.324638,0.196367,0.032864,0.548057,0.880117,0.954545,0.567762,0.269896,0.001064
0.018008,1282,2445,1109,2261,3122,2024,1443,2727,2616,3153,3140,2158,1808,2388,,0.239080,0.695096,0.322902,0.101010,0.134021,0.323671,0.196367,0.032864,0.550102,0.877193,0.956818,0.567762,0.269896,0.000000
0.017987,1282,2444,1111,2260,3123,2024,1444,2727,2616,3153,3140,2160,1809,2390,,0.239080,0.692964,0.324324,0.098485,0.136082,0.323671,0.197232,0.032864,0.550102,0.877193,0.956818,0.569815,0.271050,0.002128
0.018038,1282,2444,1111,2261,3123,2025,1445,2727,2615,3153,3140,2160,1809,2390,,0.239080,0.692964,0.324324,0.101010,0.136082,0.324638,0.198097,0.032864,0.548057,0.877193,0.956818,0.569815,0.271050,0.002128
0.017998,1282,2444,1111,2260,3123,2025,1444,2727,2615,3152,3140,2160,1809,2389,,0.239080,0.692964,0.324324,0.098485,0.136082,0.324638,0.197232,0.032864,0.548057,0.874269,0.956818,0.569815,0.271050,0.001064
0.017977,1282,2444,1110,2260,3122,2025,1444,2726,2615,3153,3140,2161,1809,2389,,0.239080,0.692964,0.323613,0.098485,0.134021,0.324638,0.197232,0.031925,0.548057,0.877193,0.956818,0.570842,0.271050,0.001064
0.018026,1282,2445,1110,2260,3123,2024,1444,2727,2614,3153,3140,2162,1808,2389,,0.239080,0.695096,0.323613,0.098485,0.136082,0.323671,0.197232,0.032864,0.546012,0.877193,0.956818,0.571869,0.269896,0.001064
0.017978,1282,2444,1112,2260,3124,2025,1444,2728,2615,3153,3141,2161,1808,2389,,0.239080,0.692964,0.325036,0.098485,0.138144,0.324638,0.197232,0.033803,0.548057,0.877193,0.957955,0.570842,0.269896,0.001064
0.017997,1281,2444,1112,2261,3123,2025,1444,2727,2615,3152,3141,2162,1808,2389,,0.236782,0.692964,0.325036,0.101010,0.136082,0.324638,0.197232,0.032864,0.548057,0.874269,0.957955,0.571869,0.269896,0.001064
0.017991,1281,2443,1110,2261,3122,2024,1442,2727,2615,3152,3141,2162,1808,2389,,0.236782,0.690832,0.323613,0.101010,0.134021,0.323671,0.195502,0.032864,0.548057,0.874269,0.957955,0.571869,0.269896,0.001064
0.018038,1281,2444,1111,2260,3122,2025,1442,2726,2615,3153,3141,2162,1807,2389,,0.236782,0.692964,0.324324,0.098485,0.134021,0.324638,0.195502,0.031925,0.548057,0.877193,0.957955,0.571869,0.268743,0.001064
0.017966,1282,2444,1111,2261,3123,2024,1442,2726,2615,3153,3141,2162,1807,2389,,0.239080,0.692964,0.324324,0.101010,0.136082,0.323671,0.195502,0.031925,0.548057,0.877193,0.957955,0.571869,0.268743,0.001064
0.018036,1282,2444,1110,2261,3123,2024,1442,2727,2614,3152,3141,2161,1807,2389,,0.239080,0.692964,0.323613,0.101010,0.136082,0.323671,0.195502,0.032864,0.546012,0.874269,0.957955,0.570842,0.268743,0.001064
0.017970,1280,2444,1111,2260,3122,2024,1442,2726,2615,3152,3141,2160,1807,2389,,0.234483,0.692964,0.324324,0.098485,0.134021,0.323671,0.195502,0.031925,0.548057,0.874269,0.957955,0.569815,0.268743,0.001064
0.018028,1281,2444,1111,2261,3123,2024,1441,2726,2615,3151,3141,2160,1807,2389,,0.236782,0.692964,0.324324,0.101010,0.136082,0.323671,0.194637,0.031925,0.548057,0.871345,0.957955,0.569815,0.268743,0.001064
0.017979,1281,2444,1111,2261,3122,2024,1442,2726,2616,3151,3141,2160,1806,2389,,0.236782,0.692964,0.324324,0.101010,0.134021,0.323671,0.195502,0.031925,0.550102,0.871345,0.957955,0.569815,0.267589,0.001064
0.017998,1280,2443,1112,2261,3122,2024,1442,2725,2617,3150,3142,2159,1807,2389,,0.234483,0.690832,0.325036,0.101010,0.134021,0.323671,0.195502,0.030986,0.552147,0.868421,0.959091,0.568789,0.268743,0.001064
0.017991,1282,2444,1113,2263,3122,2023,1437,2722,2617,3149,3145,2157,1807,2390,,0.239080,0.692964,0.325747,0.106061,0.134021,0.322705,0.191176,0.028169,0.552147,0.865497,0.962500,0.566735,0.268743,0.002128
0.018044,1282,2444,1113,2264,3121,2023,1435,2720,2618,3146,3147,2154,1809,2391,,0.239080,0.692964,0.325747,0.108586,0.131959,0.322705,0.189446,0.026291,0.554192,0.856725,0.964773,0.563655,0.271050,0.003191
0.017970,1282,2444,1113,2264,3121,2023,1435,2718,2619,3143,3149,2152,1809,2391,,0.239080,0.692964,0.325747,0.108586,0.131959,0.322705,0.189446,0.024413,0.556237,0.847953,0.967045,0.561602,0.271050,0.003191
0.017991,1282,2443,1114,2264,3122,2022,1431,2718,2617,3143,3149,2151,1808,2391,,0.239080,0.690832,0.326458,0.108586,0.134021,0.321739,0.185986,0.024413,0.552147,0.847953,0.967045,0.560575,0.269896,0.003191
0.018010,1284,2443,1114,2264,3122,2021,1431,2719,2619,3144,3150,2152,1808,2391,,0.243678,0.690832,0.326458,0.108586,0.134021,0.320773,0.185986,0.025352,0.556237,0.850877,0.968182,0.561602,0.269896,0.003191
0.018026,1284,2444,1113,2264,3122,2021,1430,2718,2619,3144,3150,2153,1808,2390,,0.243678,0.692964,0.325747,0.108586,0.134021,0.320773,0.185121,0.024413,0.556237,0.850877,0.968182,0.562628,0.269896,0.002128
0.017974,1283,2444,1113,2264,3123,2020,1431,2719,2619,3144,3150,2155,1808,2390,,0.241379,0.692964,0.325747,0.108586,0.136082,0.319807,0.185986,0.025352,0.556237,0.850877,0.968182,0.564682,0.269896,0.002128
0.018020,1283,2444,1113,2264,3123,2021,1431,2719,2619,3145,3150,2156,1808,2389,,0.241379,0.692964,0.325747,0.108586,0.136082,0.320773,0.185986,0.025352,0.556237,0.853801,0.968182,0.565708,0.269896,0.001064
0.017986,1283,2444,1113,2263,3123,2021,1431,2718,2619,3144,3150,2156,1807,2390,,0.241379,0.692964,0.325747,0.106061,0.136082,0.320773,0.185986,0.024413,0.556237,0.850877,0.968182,0.565708,0.268743,0.002128
0.017997,1283,2445,1112,2263,3122,2020,1432,2718,2619,3145,3150,2157,1808,2389,,0.241379,0.695096,0.325036,0.106061,0.134021,0.319807,0.186851,0.024413,0.556237,0.853801,0.968182,0.566735,0.269896,0.001064
0.017998,1283,2443,1112,2263,3122,2020,1431,2718,2619,3146,3149,2158,1807,2390,,0.241379,0.690832,0.325036,0.106061,0.134021,0.319807,0.185986,0.024413,0.556237,0.856725,0.967045,0.567762,0.268743,0.002128
0.017994,1284,2443,1111,2263,3123,2019,1432,2718,2619,3146,3148,2158,1806,2389,,0.243678,0.690832,0.324324,0.106061,0.136082,0.318841,0.186851,0.024413,0.556237,0.856725,0.965909,0.567762,0.267589,0.001064
0.018009,1283,2444,1111,2262,3122,2019,1432,2718,2620,3147,3146,2160,1805,2388,,0.241379,0.692964,0.324324,0.103535,0.134021,0.318841,0.186851,0.024413,0.558282,0.859649,0.963636,0.569815,0.266436,0.000000
0.018025,1282,2444,1112,2263,3121,2018,1434,2718,2620,3147,3146,2160,1806,2388,,0.239080,0.692964,0.325036,0.106061,0.131959,0.317874,0.188581,0.024413,0.558282,0.859649,0.963636,0.569815,0.267589,0.000000
0.018002,1283,2444,1112,2263,3122,2018,1434,2719,2619,3148,3146,2163,1805,2388,,0.241379,0.692964,0.325036,0.106061,0.134021,0.317874,0.188581,0.025352,0.556237,0.862573,0.963636,0.572895,0.266436,0.000000
0.018004,1282,2443,1112,2263,3123,2019,1434,2718,2620,3147,3146,2163,1805,2388,,0.239080,0.690832,0.325036,0.106061,0.136082,0.318841,0.188581,0.024413,0.558282,0.859649,0.963636,0.572895,0.266436,0.000000
0.017972,1282,2442,1113,2263,3123,2020,1435,2719,2620,3146,3146,2163,1806,2388,,0.239080,0.688699,0.325747,0.106061,0.136082,0.319807,0.189446,0.025352,0.558282,0.856725,0.963636,0.572895,0.267589,0.000000
0.018026,1282,2442,1113,2262,3123,2021,1433,2719,2618,3147,3146,2164,1806,2388,,0.239080,0.688699,0.325747,0.103535,0.136082,0.320773,0.187716,0.025352,0.554192,0.859649,0.963636,0.573922,0.267589,0.000000
0.017999,1284,2442,1114,2263,3123,2021,1435,2719,2619,3146,3146,2164,1806,2388,,0.243678,0.688699,0.326458,0.106061,0.136082,0.320773,0.189446,0.025352,0.556237,0.856725,0.963636,0.573922,0.267589,0.000000
0.018002,1282,2442,1114,2263,3123,2021,1435,2718,2619,3146,3147,2164,1806,2388,,0.239080,0.688699,0.326458,0.106061,0.136082,0.320773,0.189446,0.024413,0.556237,0.856725,0.964773,0.573922,0.267589,0.000000
0.017965,1282,2442,1113,2263,3123,2021,1435,2720,2619,3146,3147,2164,1805,2388,,0.239080,0.688699,0.325747,0.106061,0.136082,0.320773,0.189446,0.026291,0.556237,0.856725,0.964773,0.573922,0.266436,0.000000
0.018013,1281,2443,1114,2263,3122,2021,1434,2719,2619,3145,3146,2166,1805,2388,,0.236782,0.690832,0.326458,0.106061,0.134021,0.320773,0.188581,0.025352,0.556237,0.853801,0.963636,0.575975,0.266436,0.000000
0.017995,1281,2442,1115,2264,3122,2022,1434,2719,2619,3146,3146,2167,1805,2388,,0.236782,0.688699,0.327169,0.108586,0.134021,0.321739,0.188581,0.025352,0.556237,0.856725,0.963636,0.577002,0.266436,0.000000
0.017999,1281,2442,1115,2264,3122,2022,1435,2719,2619,3145,3147,2167,1805,2388,,0.236782,0.688699,0.327169,0.108586,0.134021,0.321739,0.189446,0.025352,0.556237,0.853801,0.964773,0.577002,0.266436,0.000000
