GloveManager recording started on 09/23/16 at 17:04:29

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017330,1524,2255,773,2597,3533,2413,2273,3624,2780,3080,2953,2131,2239,3052,,0.795402,0.316222,0.083926,0.810345,0.961616,0.699517,0.907296,0.875117,0.885481,0.663743,0.748603,0.540041,0.767013,0.709168
0.018030,1523,2255,772,2596,3532,2414,2274,3623,2779,3081,2953,2130,2240,3052,,0.793103,0.316222,0.083215,0.808190,0.959596,0.700483,0.908154,0.874178,0.883436,0.666667,0.748603,0.539014,0.768166,0.709168
0.018003,1524,2255,773,2597,3532,2414,2273,3622,2779,3081,2952,2131,2239,3051,,0.795402,0.316222,0.083926,0.810345,0.959596,0.700483,0.907296,0.873239,0.883436,0.666667,0.747486,0.540041,0.767013,0.708114
0.017967,1523,2256,772,2596,3533,2413,2274,3623,2779,3081,2952,2130,2240,3052,,0.793103,0.318275,0.083215,0.808190,0.961616,0.699517,0.908154,0.874178,0.883436,0.666667,0.747486,0.539014,0.768166,0.709168
0.018036,1524,2256,773,2597,3531,2414,2275,3622,2780,3080,2952,2130,2239,3051,,0.795402,0.318275,0.083926,0.810345,0.957576,0.700483,0.909013,0.873239,0.885481,0.663743,0.747486,0.539014,0.767013,0.708114
0.017965,1524,2255,772,2597,3532,2413,2273,3623,2779,3080,2952,2130,2239,3051,,0.795402,0.316222,0.083215,0.810345,0.959596,0.699517,0.907296,0.874178,0.883436,0.663743,0.747486,0.539014,0.767013,0.708114
0.018000,1522,2255,772,2598,3532,2412,2274,3623,2780,3080,2952,2130,2240,3051,,0.790805,0.316222,0.083215,0.812500,0.959596,0.698551,0.908154,0.874178,0.885481,0.663743,0.747486,0.539014,0.768166,0.708114
0.017992,1524,2255,772,2596,3533,2413,2273,3624,2780,3081,2952,2130,2239,3051,,0.795402,0.316222,0.083215,0.808190,0.961616,0.699517,0.907296,0.875117,0.885481,0.666667,0.747486,0.539014,0.767013,0.708114
0.018019,1523,2254,772,2597,3532,2413,2274,3623,2779,3080,2952,2130,2239,3052,,0.793103,0.314168,0.083215,0.810345,0.959596,0.699517,0.908154,0.874178,0.883436,0.663743,0.747486,0.539014,0.767013,0.709168
0.018030,1524,2255,772,2597,3532,2413,2274,3622,2779,3081,2952,2130,2239,3052,,0.795402,0.316222,0.083215,0.810345,0.959596,0.699517,0.908154,0.873239,0.883436,0.666667,0.747486,0.539014,0.767013,0.709168
0.017997,1524,2255,772,2598,3532,2414,2274,3623,2780,3080,2951,2130,2240,3052,,0.795402,0.316222,0.083215,0.812500,0.959596,0.700483,0.908154,0.874178,0.885481,0.663743,0.746369,0.539014,0.768166,0.709168
0.017977,1523,2256,772,2598,3531,2414,2273,3624,2780,3080,2953,2130,2239,3051,,0.793103,0.318275,0.083215,0.812500,0.957576,0.700483,0.907296,0.875117,0.885481,0.663743,0.748603,0.539014,0.767013,0.708114
0.017996,1523,2255,772,2598,3532,2415,2273,3624,2779,3080,2953,2131,2239,3051,,0.793103,0.316222,0.083215,0.812500,0.959596,0.701449,0.907296,0.875117,0.883436,0.663743,0.748603,0.540041,0.767013,0.708114
0.017996,1524,2255,773,2596,3532,2413,2274,3622,2781,3082,2952,2131,2239,3052,,0.795402,0.316222,0.083926,0.808190,0.959596,0.699517,0.908154,0.873239,0.887526,0.669591,0.747486,0.540041,0.767013,0.709168
