GloveManager recording started on 09/23/16 at 16:51:06

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017143,1463,2224,695,2255,3089,1957,1726,3482,2695,2996,2355,1999,1581,2371,,0.449735,0.396947,0.023979,0.103158,0.068966,0.264151,0.446266,0.801603,0.542222,0.387025,0.080739,0.480537,0.019060,0.000000
0.018002,1462,2225,697,2256,3088,1957,1727,3480,2694,2995,2356,1997,1582,2371,,0.447972,0.400763,0.025755,0.105263,0.066667,0.264151,0.447177,0.799599,0.540000,0.384787,0.081712,0.476510,0.020330,0.001115
0.018006,1459,2224,696,2255,3088,1958,1726,3481,2695,2995,2355,1995,1582,2371,,0.442681,0.396947,0.024867,0.103158,0.066667,0.265409,0.446266,0.800601,0.542222,0.384787,0.080739,0.475168,0.020330,0.000000
0.018002,1458,2225,697,2256,3089,1958,1726,3482,2696,2995,2355,1996,1582,2371,,0.440917,0.400763,0.025755,0.105263,0.068966,0.265409,0.446266,0.801603,0.544444,0.384787,0.080739,0.476510,0.020330,0.000000
0.017985,1459,2225,696,2257,3089,1959,1725,3482,2695,2995,2354,1995,1582,2371,,0.442681,0.400763,0.024867,0.107368,0.068966,0.266667,0.445355,0.801603,0.542222,0.384787,0.079767,0.475168,0.020330,0.000000
0.017955,1459,2224,696,2256,3087,1960,1724,3482,2695,2995,2355,1996,1581,2372,,0.442681,0.396947,0.024867,0.105263,0.064368,0.267925,0.444444,0.801603,0.542222,0.384787,0.080739,0.476510,0.019060,0.001115
0.018042,1457,2225,696,2256,3089,1961,1724,3483,2696,2995,2356,1997,1582,2372,,0.439153,0.400763,0.024867,0.105263,0.068966,0.269182,0.444444,0.802605,0.544444,0.384787,0.081712,0.477852,0.020330,0.001115
0.018014,1458,2224,696,2257,3088,1961,1724,3483,2696,2995,2356,1997,1582,2371,,0.440917,0.396947,0.024867,0.107368,0.066667,0.269182,0.444444,0.802605,0.544444,0.384787,0.081712,0.477852,0.020330,0.000000
0.018003,1457,2224,696,2255,3088,1961,1723,3481,2695,2994,2355,1999,1582,2372,,0.439153,0.396947,0.024867,0.103158,0.066667,0.269182,0.443534,0.800601,0.542222,0.382550,0.080739,0.480537,0.020330,0.001115
0.018007,1457,2225,696,2257,3087,1961,1725,3483,2697,2995,2354,1999,1582,2372,,0.439153,0.400763,0.024867,0.107368,0.064368,0.269182,0.445355,0.802605,0.546667,0.384787,0.079767,0.480537,0.020330,0.001115
0.017983,1456,2224,696,2256,3088,1962,1724,3484,2697,2995,2355,1999,1582,2372,,0.437390,0.396947,0.024867,0.105263,0.066667,0.270440,0.444444,0.803607,0.546667,0.384787,0.080739,0.480537,0.020330,0.001115
0.018010,1456,2224,696,2256,3087,1963,1724,3483,2695,2995,2355,2000,1581,2372,,0.437390,0.396947,0.024867,0.105263,0.064368,0.271698,0.444444,0.802605,0.542222,0.384787,0.080739,0.481879,0.019060,0.001115
0.017993,1456,2224,696,2257,3087,1966,1723,3485,2696,2995,2355,2001,1581,2372,,0.437390,0.396947,0.024867,0.107368,0.064368,0.275472,0.443534,0.804609,0.544444,0.384787,0.080739,0.483221,0.019060,0.001115
0.018024,1456,2224,696,2257,3086,1967,1723,3485,2696,2995,2355,2002,1581,2372,,0.437390,0.396947,0.024867,0.107368,0.062069,0.276730,0.443534,0.804609,0.544444,0.384787,0.080739,0.484564,0.020330,0.001115
0.017991,1455,2225,696,2257,3086,1968,1724,3483,2696,2995,2355,2003,1581,2372,,0.435626,0.400763,0.024867,0.107368,0.062069,0.277987,0.444444,0.802605,0.544444,0.384787,0.080739,0.485906,0.019060,0.001115
0.018006,1455,2225,697,2257,3087,1967,1723,3483,2695,2995,2355,2003,1582,2372,,0.435626,0.400763,0.025755,0.107368,0.064368,0.276730,0.443534,0.802605,0.542222,0.384787,0.080739,0.485906,0.020330,0.001115
0.017981,1456,2225,697,2256,3087,1968,1723,3484,2696,2995,2354,2002,1581,2372,,0.437390,0.400763,0.025755,0.105263,0.064368,0.277987,0.443534,0.803607,0.544444,0.384787,0.079767,0.484564,0.019060,0.001115
0.018026,1454,2224,698,2256,3087,1968,1722,3485,2696,2996,2355,2001,1582,2373,,0.433862,0.396947,0.026643,0.105263,0.064368,0.277987,0.442623,0.804609,0.544444,0.387025,0.080739,0.483221,0.020330,0.002230
0.018019,1453,2225,697,2258,3087,1969,1721,3485,2695,2995,2354,2001,1582,2372,,0.432099,0.400763,0.025755,0.109474,0.064368,0.279245,0.441712,0.804609,0.542222,0.384787,0.079767,0.483221,0.020330,0.001115
0.017966,1453,2225,699,2257,3086,1970,1721,3485,2696,2995,2354,2000,1582,2372,,0.432099,0.400763,0.027531,0.107368,0.062069,0.280503,0.441712,0.804609,0.544444,0.384787,0.079767,0.481879,0.020330,0.001115
0.018020,1450,2226,698,2256,3086,1971,1720,3486,2695,2995,2354,2001,1582,2373,,0.426808,0.404580,0.026643,0.105263,0.062069,0.281761,0.440801,0.805611,0.542222,0.384787,0.079767,0.483221,0.020330,0.002230
0.017992,1450,2225,698,2257,3086,1973,1722,3485,2696,2995,2354,2003,1583,2373,,0.426808,0.400763,0.026643,0.107368,0.062069,0.284277,0.442623,0.804609,0.544444,0.384787,0.079767,0.485906,0.021601,0.002230
0.017998,1449,2224,698,2256,3086,1974,1722,3485,2697,2995,2354,2004,1583,2373,,0.425044,0.396947,0.026643,0.105263,0.062069,0.285535,0.442623,0.804609,0.546667,0.384787,0.079767,0.487248,0.021601,0.002230
0.017972,1449,2225,698,2257,3085,1975,1723,3485,2697,2995,2354,2003,1583,2373,,0.425044,0.400763,0.026643,0.107368,0.059770,0.286792,0.443534,0.804609,0.546667,0.384787,0.079767,0.485906,0.021601,0.002230
0.018028,1447,2225,698,2257,3085,1975,1723,3485,2697,2996,2355,2004,1583,2373,,0.421517,0.400763,0.026643,0.107368,0.059770,0.286792,0.443534,0.804609,0.546667,0.387025,0.080739,0.487248,0.021601,0.002230
0.017991,1445,2225,699,2257,3086,1975,1724,3485,2697,2994,2354,2003,1583,2373,,0.417989,0.400763,0.027531,0.107368,0.062069,0.286792,0.444444,0.803607,0.546667,0.384787,0.078794,0.485906,0.021601,0.002230
0.017950,1444,2225,698,2256,3085,1975,1724,3484,2697,2996,2354,2002,1583,2372,,0.416226,0.400763,0.026643,0.105263,0.059770,0.286792,0.444444,0.803607,0.546667,0.387025,0.079767,0.484564,0.021601,0.001115
0.018057,1443,2225,698,2257,3085,1976,1724,3485,2696,2995,2353,2002,1583,2372,,0.414462,0.400763,0.026643,0.107368,0.059770,0.288050,0.444444,0.804609,0.544444,0.384787,0.078794,0.484564,0.021601,0.001115
0.017990,1447,2225,698,2257,3085,1974,1723,3486,2696,2995,2354,2001,1583,2373,,0.421517,0.400763,0.026643,0.107368,0.059770,0.285535,0.443534,0.805611,0.544444,0.384787,0.079767,0.483221,0.021601,0.002230
0.018014,1448,2224,699,2257,3084,1975,1722,3486,2695,2995,2353,2001,1583,2373,,0.423280,0.396947,0.027531,0.107368,0.057471,0.286792,0.442623,0.805611,0.542222,0.384787,0.078794,0.483221,0.021601,0.002230
0.018001,1448,2226,698,2257,3085,1976,1722,3486,2696,2995,2353,2001,1583,2373,,0.423280,0.404580,0.026643,0.107368,0.059770,0.288050,0.442623,0.805611,0.544444,0.384787,0.078794,0.483221,0.021601,0.002230
0.017990,1450,2225,698,2258,3085,1976,1722,3485,2694,2995,2353,2001,1583,2373,,0.426808,0.400763,0.026643,0.109474,0.059770,0.288050,0.442623,0.804609,0.540000,0.384787,0.078794,0.483221,0.021601,0.002230
0.018004,1448,2225,699,2258,3085,1976,1721,3486,2695,2995,2354,2002,1583,2372,,0.423280,0.400763,0.027531,0.109474,0.059770,0.288050,0.441712,0.805611,0.542222,0.384787,0.079767,0.484564,0.021601,0.001115
0.018004,1448,2225,698,2257,3085,1975,1720,3486,2694,2996,2353,2002,1583,2373,,0.425044,0.400763,0.026643,0.107368,0.059770,0.286792,0.440801,0.805611,0.540000,0.387025,0.078794,0.484564,0.021601,0.002230
0.018001,1449,2226,698,2257,3085,1976,1720,3486,2695,2995,2353,2003,1583,2372,,0.425044,0.404580,0.026643,0.107368,0.059770,0.288050,0.440801,0.805611,0.542222,0.384787,0.078794,0.485906,0.021601,0.001115
0.018001,1449,2225,697,2256,3085,1974,1720,3487,2695,2995,2353,2002,1583,2373,,0.425044,0.400763,0.025755,0.105263,0.059770,0.285535,0.440801,0.806613,0.542222,0.384787,0.078794,0.484564,0.021601,0.002230
0.018003,1449,2225,697,2257,3085,1974,1720,3486,2694,2995,2353,2002,1583,2371,,0.425044,0.400763,0.025755,0.107368,0.059770,0.285535,0.440801,0.805611,0.540000,0.384787,0.078794,0.484564,0.021601,0.000000
0.018031,1449,2225,698,2257,3085,1975,1721,3486,2695,2996,2353,2003,1583,2373,,0.425044,0.400763,0.026643,0.107368,0.059770,0.286792,0.441712,0.805611,0.542222,0.387025,0.078794,0.485906,0.021601,0.002230
0.017966,1449,2225,697,2256,3086,1975,1720,3486,2695,2995,2353,2002,1583,2372,,0.425044,0.400763,0.025755,0.105263,0.062069,0.286792,0.440801,0.805611,0.542222,0.384787,0.078794,0.484564,0.021601,0.001115
