GloveManager recording started on 09/23/16 at 16:51:16

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017265,1380,2219,730,2334,3451,2110,1704,2736,2526,2925,2289,1772,1614,2372,,0.303351,0.377863,0.055062,0.269474,0.901149,0.456604,0.426230,0.054108,0.166667,0.228188,0.016537,0.175839,0.060991,0.006652
0.018031,1380,2220,730,2334,3450,2111,1703,2735,2525,2925,2288,1773,1615,2372,,0.303351,0.381679,0.055062,0.269474,0.898851,0.457862,0.425319,0.053106,0.164444,0.228188,0.015564,0.177181,0.062262,0.006652
0.018001,1380,2219,730,2334,3452,2111,1703,2735,2526,2926,2289,1773,1615,2372,,0.303351,0.377863,0.055062,0.269474,0.903448,0.457862,0.425319,0.053106,0.166667,0.230425,0.016537,0.177181,0.062262,0.006652
0.017989,1382,2218,730,2336,3452,2111,1704,2736,2526,2926,2288,1772,1614,2372,,0.306878,0.374046,0.055062,0.273684,0.903448,0.457862,0.426230,0.054108,0.166667,0.230425,0.015564,0.175839,0.060991,0.006652
0.018004,1383,2219,730,2336,3450,2113,1704,2734,2526,2925,2289,1772,1615,2371,,0.308642,0.377863,0.055062,0.273684,0.898851,0.460377,0.426230,0.052104,0.166667,0.228188,0.016537,0.175839,0.062262,0.005543
0.017969,1381,2220,729,2334,3452,2112,1703,2735,2526,2925,2288,1772,1615,2372,,0.305115,0.381679,0.054174,0.269474,0.903448,0.459119,0.425319,0.053106,0.166667,0.228188,0.015564,0.175839,0.062262,0.006652
0.018002,1382,2220,730,2334,3453,2112,1704,2736,2527,2925,2289,1772,1616,2372,,0.306878,0.381679,0.055062,0.269474,0.905747,0.459119,0.426230,0.054108,0.168889,0.228188,0.016537,0.175839,0.063532,0.006652
0.017989,1382,2219,731,2335,3451,2113,1704,2735,2526,2925,2289,1772,1616,2372,,0.306878,0.377863,0.055950,0.271579,0.901149,0.460377,0.426230,0.053106,0.166667,0.228188,0.016537,0.175839,0.063532,0.006652
0.018020,1383,2219,731,2334,3452,2113,1704,2734,2526,2925,2288,1772,1615,2372,,0.308642,0.377863,0.055950,0.269474,0.903448,0.460377,0.426230,0.052104,0.166667,0.228188,0.015564,0.175839,0.062262,0.006652
0.018025,1381,2218,730,2335,3451,2114,1705,2735,2526,2925,2289,1772,1615,2371,,0.305115,0.374046,0.055062,0.271579,0.901149,0.461635,0.427140,0.053106,0.166667,0.228188,0.016537,0.175839,0.062262,0.005543
0.018001,1381,2218,730,2334,3452,2114,1704,2735,2525,2925,2288,1773,1614,2372,,0.305115,0.374046,0.055062,0.269474,0.903448,0.461635,0.426230,0.053106,0.164444,0.228188,0.015564,0.177181,0.060991,0.006652
0.018001,1382,2218,730,2335,3452,2114,1704,2734,2525,2924,2289,1772,1614,2372,,0.306878,0.374046,0.055062,0.271579,0.903448,0.461635,0.426230,0.052104,0.164444,0.225951,0.016537,0.175839,0.060991,0.006652
0.017965,1381,2219,730,2335,3452,2113,1704,2734,2525,2925,2289,1773,1615,2372,,0.305115,0.377863,0.055062,0.271579,0.903448,0.460377,0.426230,0.052104,0.164444,0.228188,0.016537,0.177181,0.062262,0.006652
0.018007,1382,2219,731,2333,3452,2114,1704,2733,2524,2924,2288,1772,1615,2371,,0.306878,0.377863,0.055950,0.267368,0.903448,0.461635,0.426230,0.051102,0.162222,0.225951,0.015564,0.175839,0.062262,0.005543
0.018000,1381,2220,730,2335,3451,2113,1704,2734,2525,2924,2288,1773,1615,2371,,0.305115,0.381679,0.055062,0.271579,0.901149,0.460377,0.426230,0.052104,0.164444,0.225951,0.015564,0.177181,0.062262,0.005543
0.018034,1381,2220,731,2334,3452,2114,1704,2734,2526,2925,2289,1773,1614,2372,,0.305115,0.381679,0.055950,0.269474,0.903448,0.461635,0.426230,0.052104,0.166667,0.228188,0.016537,0.177181,0.060991,0.006652
0.017999,1383,2220,731,2334,3452,2113,1703,2733,2526,2925,2289,1773,1615,2372,,0.308642,0.381679,0.055950,0.269474,0.903448,0.460377,0.425319,0.051102,0.166667,0.228188,0.016537,0.177181,0.062262,0.006652
0.017967,1382,2220,731,2335,3451,2114,1702,2733,2526,2925,2289,1773,1614,2372,,0.306878,0.381679,0.055950,0.271579,0.901149,0.461635,0.424408,0.051102,0.166667,0.228188,0.016537,0.177181,0.060991,0.006652
0.018030,1383,2220,730,2336,3452,2114,1703,2733,2526,2925,2289,1773,1615,2372,,0.308642,0.381679,0.055062,0.273684,0.903448,0.461635,0.425319,0.051102,0.166667,0.228188,0.016537,0.177181,0.062262,0.006652
0.017970,1382,2220,731,2335,3452,2114,1703,2733,2526,2925,2289,1773,1615,2373,,0.306878,0.381679,0.055950,0.271579,0.903448,0.461635,0.425319,0.051102,0.166667,0.228188,0.016537,0.177181,0.062262,0.007761
0.018039,1383,2220,731,2334,3452,2114,1702,2733,2526,2925,2289,1772,1615,2373,,0.308642,0.381679,0.055950,0.269474,0.903448,0.461635,0.424408,0.051102,0.166667,0.228188,0.016537,0.175839,0.062262,0.007761
0.017966,1382,2219,731,2335,3451,2114,1702,2732,2526,2925,2289,1773,1614,2372,,0.306878,0.377863,0.055950,0.271579,0.901149,0.461635,0.424408,0.050100,0.166667,0.228188,0.016537,0.177181,0.060991,0.006652
0.018007,1381,2220,730,2335,3451,2114,1701,2732,2526,2925,2288,1773,1613,2372,,0.305115,0.381679,0.055062,0.271579,0.901149,0.461635,0.423497,0.050100,0.166667,0.228188,0.015564,0.177181,0.059720,0.006652
0.018000,1382,2219,731,2335,3452,2114,1702,2732,2526,2924,2288,1772,1614,2373,,0.306878,0.377863,0.055950,0.271579,0.903448,0.461635,0.424408,0.050100,0.166667,0.225951,0.015564,0.175839,0.060991,0.007761
0.018001,1381,2220,732,2335,3452,2114,1702,2732,2526,2925,2289,1773,1615,2372,,0.305115,0.381679,0.056838,0.271579,0.903448,0.461635,0.424408,0.050100,0.166667,0.228188,0.016537,0.177181,0.062262,0.006652
0.018016,1382,2221,731,2335,3452,2113,1703,2733,2526,2924,2288,1773,1614,2372,,0.306878,0.385496,0.055950,0.271579,0.903448,0.460377,0.425319,0.051102,0.166667,0.225951,0.015564,0.177181,0.060991,0.006652
0.018014,1382,2221,731,2335,3452,2113,1703,2732,2526,2925,2288,1773,1615,2373,,0.306878,0.385496,0.055950,0.271579,0.903448,0.460377,0.425319,0.050100,0.166667,0.228188,0.015564,0.177181,0.062262,0.007761
0.017998,1381,2219,732,2335,3452,2114,1703,2732,2526,2925,2288,1773,1615,2373,,0.305115,0.377863,0.056838,0.271579,0.903448,0.461635,0.425319,0.050100,0.166667,0.228188,0.015564,0.177181,0.062262,0.007761
0.018000,1381,2219,731,2335,3452,2115,1703,2732,2526,2925,2289,1773,1614,2373,,0.305115,0.377863,0.055950,0.271579,0.903448,0.462893,0.425319,0.050100,0.166667,0.228188,0.016537,0.177181,0.060991,0.007761
0.018009,1383,2219,730,2335,3451,2115,1703,2732,2526,2923,2288,1774,1614,2373,,0.308642,0.377863,0.055062,0.271579,0.901149,0.462893,0.425319,0.050100,0.166667,0.223714,0.015564,0.178523,0.060991,0.007761
0.017961,1380,2220,732,2335,3452,2116,1703,2731,2526,2924,2289,1774,1614,2373,,0.303351,0.381679,0.056838,0.271579,0.903448,0.464151,0.425319,0.049098,0.166667,0.225951,0.016537,0.178523,0.060991,0.007761
0.017998,1382,2219,732,2337,3451,2115,1704,2732,2526,2925,2289,1773,1614,2373,,0.306878,0.377863,0.056838,0.275789,0.901149,0.462893,0.426230,0.050100,0.166667,0.228188,0.016537,0.177181,0.060991,0.007761
0.018030,1382,2219,731,2335,3452,2115,1703,2731,2527,2924,2288,1773,1614,2372,,0.306878,0.377863,0.055950,0.271579,0.903448,0.462893,0.425319,0.049098,0.168889,0.225951,0.015564,0.177181,0.060991,0.006652
0.018000,1382,2220,732,2334,3452,2116,1704,2731,2526,2924,2288,1774,1615,2373,,0.306878,0.381679,0.056838,0.269474,0.903448,0.464151,0.426230,0.049098,0.166667,0.225951,0.015564,0.178523,0.062262,0.007761
0.017974,1382,2219,731,2336,3450,2117,1704,2731,2525,2924,2288,1773,1614,2372,,0.306878,0.377863,0.055950,0.273684,0.898851,0.465409,0.426230,0.049098,0.164444,0.225951,0.015564,0.177181,0.060991,0.006652
0.018009,1382,2220,731,2336,3452,2116,1703,2731,2526,2924,2289,1773,1614,2372,,0.306878,0.381679,0.055950,0.273684,0.903448,0.464151,0.425319,0.049098,0.166667,0.225951,0.016537,0.177181,0.060991,0.006652
0.018027,1382,2220,731,2335,3452,2116,1703,2732,2526,2924,2288,1773,1614,2373,,0.306878,0.381679,0.055950,0.271579,0.903448,0.464151,0.425319,0.050100,0.166667,0.225951,0.015564,0.177181,0.060991,0.007761
0.017991,1382,2220,732,2336,3452,2116,1704,2732,2527,2925,2288,1773,1614,2372,,0.306878,0.381679,0.056838,0.273684,0.903448,0.464151,0.426230,0.050100,0.168889,0.228188,0.015564,0.177181,0.060991,0.006652
0.017972,1382,2220,731,2336,3451,2117,1704,2732,2526,2924,2289,1773,1614,2373,,0.306878,0.381679,0.055950,0.273684,0.901149,0.465409,0.426230,0.050100,0.166667,0.225951,0.016537,0.177181,0.060991,0.007761
0.018040,1382,2220,730,2336,3452,2118,1703,2730,2526,2924,2288,1773,1614,2373,,0.306878,0.381679,0.055062,0.273684,0.903448,0.466667,0.425319,0.048096,0.166667,0.225951,0.015564,0.177181,0.060991,0.007761
0.017998,1381,2220,731,2336,3451,2117,1703,2731,2526,2924,2288,1773,1614,2373,,0.305115,0.381679,0.055950,0.273684,0.901149,0.465409,0.425319,0.049098,0.166667,0.225951,0.015564,0.177181,0.060991,0.007761
0.018005,1382,2221,730,2336,3452,2116,1703,2731,2525,2925,2288,1773,1614,2373,,0.306878,0.385496,0.055062,0.273684,0.903448,0.464151,0.425319,0.049098,0.164444,0.228188,0.015564,0.177181,0.060991,0.007761
0.018004,1380,2220,731,2335,3453,2116,1703,2731,2526,2924,2288,1774,1615,2372,,0.303351,0.381679,0.055950,0.271579,0.905747,0.464151,0.425319,0.049098,0.166667,0.225951,0.015564,0.178523,0.062262,0.006652
0.018000,1381,2220,731,2335,3451,2116,1704,2731,2526,2924,2289,1774,1614,2372,,0.305115,0.381679,0.055950,0.271579,0.901149,0.464151,0.426230,0.049098,0.166667,0.225951,0.016537,0.178523,0.060991,0.006652
0.017934,1380,2220,730,2335,3452,2117,1703,2730,2525,2924,2287,1773,1613,2372,,0.303351,0.381679,0.055062,0.271579,0.903448,0.465409,0.425319,0.048096,0.164444,0.225951,0.014591,0.177181,0.059720,0.006652
0.018003,1381,2219,730,2335,3452,2116,1704,2731,2526,2924,2287,1773,1613,2372,,0.305115,0.377863,0.055062,0.271579,0.903448,0.464151,0.426230,0.049098,0.166667,0.225951,0.014591,0.177181,0.059720,0.006652
0.018028,1381,2219,731,2336,3451,2117,1705,2730,2526,2925,2288,1772,1613,2372,,0.305115,0.377863,0.055950,0.273684,0.901149,0.465409,0.427140,0.048096,0.166667,0.228188,0.015564,0.175839,0.059720,0.006652
0.017999,1380,2220,730,2336,3453,2117,1705,2730,2526,2924,2288,1772,1613,2372,,0.303351,0.381679,0.055062,0.273684,0.905747,0.465409,0.427140,0.048096,0.166667,0.225951,0.015564,0.175839,0.059720,0.006652
0.017980,1381,2219,731,2335,3452,2117,1705,2730,2526,2924,2287,1773,1613,2372,,0.305115,0.377863,0.055950,0.271579,0.903448,0.465409,0.427140,0.048096,0.166667,0.225951,0.014591,0.177181,0.059720,0.006652
0.018021,1382,2220,730,2336,3451,2116,1704,2730,2526,2924,2288,1772,1613,2373,,0.306878,0.381679,0.055062,0.273684,0.901149,0.464151,0.426230,0.048096,0.166667,0.225951,0.015564,0.175839,0.059720,0.007761
0.018038,1380,2220,731,2336,3451,2116,1705,2730,2526,2924,2287,1772,1613,2372,,0.303351,0.381679,0.055950,0.273684,0.901149,0.464151,0.427140,0.048096,0.166667,0.225951,0.014591,0.175839,0.059720,0.006652
0.017986,1382,2219,730,2336,3452,2117,1704,2731,2526,2925,2287,1773,1613,2372,,0.306878,0.377863,0.055062,0.273684,0.903448,0.465409,0.426230,0.049098,0.166667,0.228188,0.014591,0.177181,0.059720,0.006652
0.018015,1382,2219,731,2336,3452,2116,1703,2729,2527,2924,2288,1772,1614,2372,,0.306878,0.377863,0.055950,0.273684,0.903448,0.464151,0.425319,0.047094,0.168889,0.225951,0.015564,0.175839,0.060991,0.006652
0.017997,1383,2220,731,2336,3451,2115,1702,2730,2528,2924,2288,1772,1613,2372,,0.308642,0.381679,0.055950,0.273684,0.901149,0.462893,0.424408,0.048096,0.171111,0.225951,0.015564,0.175839,0.059720,0.006652
0.018009,1382,2219,732,2336,3452,2113,1700,2729,2529,2924,2288,1773,1614,2373,,0.306878,0.377863,0.056838,0.273684,0.903448,0.460377,0.422587,0.047094,0.173333,0.225951,0.015564,0.177181,0.060991,0.007761
0.017967,1382,2220,731,2335,3451,2112,1699,2729,2529,2925,2288,1773,1614,2372,,0.306878,0.381679,0.055950,0.271579,0.901149,0.459119,0.421676,0.047094,0.173333,0.228188,0.015564,0.177181,0.060991,0.006652
0.018026,1382,2220,731,2336,3452,2111,1698,2728,2529,2924,2287,1773,1613,2372,,0.306878,0.381679,0.055950,0.273684,0.903448,0.457862,0.420765,0.046092,0.173333,0.225951,0.014591,0.177181,0.059720,0.006652
0.017974,1381,2219,731,2336,3451,2111,1696,2729,2530,2925,2287,1773,1613,2371,,0.305115,0.377863,0.055950,0.273684,0.901149,0.457862,0.418944,0.047094,0.175556,0.228188,0.014591,0.177181,0.059720,0.005543
0.018025,1381,2220,731,2336,3452,2111,1697,2728,2530,2924,2287,1773,1614,2371,,0.305115,0.381679,0.055950,0.273684,0.903448,0.457862,0.419854,0.046092,0.175556,0.225951,0.014591,0.177181,0.060991,0.005543
0.018002,1382,2220,731,2336,3452,2113,1698,2727,2530,2924,2288,1773,1614,2372,,0.306878,0.381679,0.055950,0.273684,0.903448,0.460377,0.420765,0.045090,0.175556,0.225951,0.015564,0.177181,0.060991,0.006652
0.018005,1381,2220,731,2335,3452,2114,1698,2728,2529,2924,2287,1773,1614,2372,,0.305115,0.381679,0.055950,0.271579,0.903448,0.461635,0.420765,0.046092,0.173333,0.225951,0.014591,0.177181,0.060991,0.006652
0.017964,1381,2219,731,2335,3451,2115,1700,2728,2529,2924,2287,1772,1613,2372,,0.305115,0.377863,0.055950,0.271579,0.901149,0.462893,0.422587,0.046092,0.173333,0.225951,0.014591,0.175839,0.059720,0.006652
0.018007,1382,2219,731,2336,3452,2115,1700,2728,2529,2924,2287,1773,1614,2372,,0.306878,0.377863,0.055950,0.273684,0.903448,0.462893,0.422587,0.046092,0.173333,0.225951,0.014591,0.177181,0.060991,0.006652
0.018028,1381,2220,732,2336,3452,2115,1700,2728,2528,2924,2287,1773,1614,2372,,0.305115,0.381679,0.056838,0.273684,0.903448,0.462893,0.422587,0.046092,0.171111,0.225951,0.014591,0.177181,0.060991,0.006652
0.017995,1381,2220,731,2335,3452,2115,1700,2728,2528,2924,2287,1773,1613,2372,,0.305115,0.381679,0.055950,0.271579,0.903448,0.462893,0.422587,0.046092,0.171111,0.225951,0.014591,0.177181,0.059720,0.006652
0.017972,1381,2220,731,2336,3451,2115,1700,2728,2529,2924,2287,1773,1613,2372,,0.305115,0.381679,0.055950,0.273684,0.901149,0.462893,0.422587,0.046092,0.173333,0.225951,0.014591,0.177181,0.059720,0.006652
0.018008,1382,2220,731,2336,3451,2115,1700,2728,2528,2925,2287,1773,1614,2372,,0.306878,0.381679,0.055950,0.273684,0.901149,0.462893,0.422587,0.046092,0.171111,0.228188,0.014591,0.177181,0.060991,0.006652
0.017994,1381,2220,732,2336,3452,2116,1700,2728,2528,2924,2287,1773,1614,2372,,0.305115,0.381679,0.056838,0.273684,0.903448,0.464151,0.422587,0.046092,0.171111,0.225951,0.014591,0.177181,0.060991,0.006652
0.018001,1381,2220,732,2336,3452,2116,1700,2728,2528,2924,2287,1773,1613,2372,,0.305115,0.381679,0.056838,0.273684,0.903448,0.464151,0.422587,0.046092,0.171111,0.225951,0.014591,0.177181,0.059720,0.006652
0.017996,1382,2220,732,2335,3452,2117,1700,2728,2527,2924,2287,1773,1614,2372,,0.306878,0.381679,0.056838,0.271579,0.903448,0.465409,0.422587,0.046092,0.168889,0.225951,0.014591,0.177181,0.060991,0.006652
0.018030,1382,2220,732,2337,3452,2118,1700,2727,2527,2924,2287,1774,1614,2372,,0.306878,0.381679,0.056838,0.275789,0.903448,0.466667,0.422587,0.045090,0.168889,0.225951,0.014591,0.178523,0.060991,0.006652
0.017997,1381,2220,731,2335,3452,2118,1701,2727,2527,2925,2287,1773,1614,2372,,0.305115,0.381679,0.055950,0.271579,0.903448,0.466667,0.423497,0.045090,0.168889,0.228188,0.014591,0.177181,0.060991,0.006652
0.018005,1381,2220,731,2336,3452,2118,1700,2726,2527,2924,2287,1773,1613,2372,,0.305115,0.381679,0.055950,0.273684,0.903448,0.466667,0.422587,0.044088,0.168889,0.225951,0.014591,0.177181,0.059720,0.006652
0.018012,1380,2220,732,2336,3452,2118,1700,2727,2527,2924,2287,1773,1613,2372,,0.303351,0.381679,0.056838,0.273684,0.903448,0.466667,0.422587,0.045090,0.168889,0.225951,0.014591,0.177181,0.059720,0.006652
0.017967,1382,2220,732,2336,3452,2118,1700,2727,2528,2925,2287,1773,1614,2372,,0.306878,0.381679,0.056838,0.273684,0.903448,0.466667,0.422587,0.045090,0.171111,0.228188,0.014591,0.177181,0.060991,0.006652
0.018022,1382,2221,731,2336,3452,2118,1700,2727,2528,2925,2286,1774,1613,2372,,0.306878,0.385496,0.055950,0.273684,0.903448,0.466667,0.422587,0.045090,0.171111,0.228188,0.013619,0.178523,0.059720,0.006652
0.018009,1381,2220,732,2336,3452,2118,1699,2727,2527,2924,2286,1773,1613,2373,,0.305115,0.381679,0.056838,0.273684,0.903448,0.466667,0.421676,0.045090,0.168889,0.225951,0.013619,0.177181,0.059720,0.007761
0.017993,1381,2220,732,2335,3452,2119,1699,2727,2528,2924,2287,1773,1613,2372,,0.305115,0.381679,0.056838,0.271579,0.903448,0.467925,0.421676,0.045090,0.171111,0.225951,0.014591,0.177181,0.059720,0.006652
0.018004,1380,2220,732,2335,3452,2120,1701,2727,2527,2924,2287,1773,1613,2372,,0.303351,0.381679,0.056838,0.271579,0.903448,0.469182,0.423497,0.045090,0.168889,0.225951,0.014591,0.177181,0.059720,0.006652
0.018009,1381,2220,732,2335,3452,2119,1701,2725,2527,2924,2287,1774,1613,2372,,0.305115,0.381679,0.056838,0.271579,0.903448,0.467925,0.423497,0.043086,0.168889,0.225951,0.014591,0.178523,0.059720,0.006652
0.017968,1381,2220,732,2335,3452,2119,1701,2726,2527,2924,2286,1773,1612,2372,,0.305115,0.381679,0.056838,0.271579,0.903448,0.467925,0.423497,0.044088,0.168889,0.225951,0.013619,0.177181,0.058450,0.006652
0.018032,1381,2220,732,2335,3452,2121,1703,2726,2527,2924,2286,1773,1614,2372,,0.305115,0.381679,0.056838,0.271579,0.903448,0.470440,0.425319,0.044088,0.168889,0.225951,0.013619,0.177181,0.060991,0.006652
0.017992,1380,2220,732,2336,3452,2121,1701,2725,2527,2924,2287,1773,1613,2372,,0.303351,0.381679,0.056838,0.273684,0.903448,0.470440,0.423497,0.043086,0.168889,0.225951,0.014591,0.177181,0.059720,0.006652
0.018002,1381,2220,732,2335,3453,2121,1701,2726,2527,2924,2287,1774,1613,2372,,0.305115,0.381679,0.056838,0.271579,0.905747,0.470440,0.423497,0.044088,0.168889,0.225951,0.014591,0.178523,0.059720,0.006652
0.017974,1382,2219,731,2336,3451,2121,1700,2725,2527,2924,2287,1774,1613,2372,,0.306878,0.377863,0.055950,0.273684,0.901149,0.470440,0.422587,0.043086,0.168889,0.225951,0.014591,0.178523,0.059720,0.006652
0.018025,1381,2220,731,2335,3452,2120,1701,2725,2526,2923,2287,1773,1613,2373,,0.305115,0.381679,0.055950,0.271579,0.903448,0.469182,0.423497,0.043086,0.166667,0.223714,0.014591,0.177181,0.059720,0.007761
0.018006,1383,2221,732,2337,3452,2120,1701,2726,2526,2924,2287,1774,1613,2372,,0.308642,0.385496,0.056838,0.275789,0.903448,0.469182,0.423497,0.044088,0.166667,0.225951,0.014591,0.178523,0.059720,0.006652
0.017999,1380,2221,732,2337,3451,2122,1701,2725,2526,2924,2286,1774,1613,2372,,0.303351,0.385496,0.056838,0.275789,0.901149,0.471698,0.423497,0.043086,0.166667,0.225951,0.013619,0.178523,0.059720,0.006652
0.018007,1379,2221,732,2336,3451,2121,1700,2724,2526,2923,2286,1774,1612,2372,,0.301587,0.385496,0.056838,0.273684,0.901149,0.470440,0.422587,0.042084,0.166667,0.223714,0.013619,0.178523,0.058450,0.006652
0.017963,1381,2220,732,2336,3452,2121,1699,2724,2527,2923,2287,1774,1613,2372,,0.305115,0.381679,0.056838,0.273684,0.903448,0.470440,0.421676,0.042084,0.168889,0.223714,0.014591,0.178523,0.059720,0.006652
0.018015,1382,2220,731,2336,3451,2122,1699,2723,2527,2924,2287,1775,1612,2372,,0.306878,0.381679,0.055950,0.273684,0.901149,0.471698,0.421676,0.041082,0.168889,0.225951,0.014591,0.179866,0.058450,0.006652
0.017997,1381,2220,732,2336,3452,2123,1699,2722,2526,2923,2287,1775,1613,2372,,0.305115,0.381679,0.056838,0.273684,0.903448,0.472956,0.421676,0.040080,0.166667,0.223714,0.014591,0.179866,0.059720,0.006652
0.018027,1380,2221,733,2336,3453,2123,1699,2723,2527,2924,2287,1775,1612,2372,,0.303351,0.385496,0.057726,0.273684,0.905747,0.472956,0.421676,0.041082,0.168889,0.225951,0.014591,0.179866,0.058450,0.006652
0.018002,1381,2220,732,2335,3453,2123,1699,2723,2528,2924,2287,1775,1612,2372,,0.305115,0.381679,0.056838,0.271579,0.905747,0.472956,0.421676,0.041082,0.171111,0.225951,0.014591,0.179866,0.058450,0.006652
0.017995,1380,2221,731,2335,3452,2121,1698,2723,2527,2923,2287,1775,1613,2372,,0.303351,0.385496,0.055950,0.271579,0.903448,0.470440,0.420765,0.041082,0.168889,0.223714,0.014591,0.179866,0.059720,0.006652
0.017974,1380,2221,732,2336,3452,2122,1698,2723,2527,2923,2287,1775,1612,2372,,0.303351,0.385496,0.056838,0.273684,0.903448,0.471698,0.420765,0.041082,0.168889,0.223714,0.014591,0.179866,0.058450,0.006652
0.018023,1381,2220,732,2336,3452,2121,1698,2722,2527,2923,2287,1775,1613,2372,,0.305115,0.381679,0.056838,0.273684,0.903448,0.470440,0.420765,0.040080,0.168889,0.223714,0.014591,0.179866,0.059720,0.006652
0.018004,1380,2221,732,2335,3452,2122,1698,2722,2527,2923,2286,1775,1612,2372,,0.303351,0.385496,0.056838,0.271579,0.903448,0.471698,0.420765,0.040080,0.168889,0.223714,0.013619,0.179866,0.058450,0.006652
0.018000,1380,2221,732,2335,3452,2122,1698,2722,2526,2923,2287,1775,1612,2373,,0.303351,0.385496,0.056838,0.271579,0.903448,0.471698,0.420765,0.040080,0.166667,0.223714,0.014591,0.179866,0.058450,0.007761
0.017973,1380,2220,733,2335,3452,2122,1699,2723,2527,2923,2287,1776,1612,2372,,0.303351,0.381679,0.057726,0.271579,0.903448,0.471698,0.421676,0.041082,0.168889,0.223714,0.014591,0.181208,0.058450,0.006652
0.018030,1380,2220,732,2336,3451,2123,1698,2722,2527,2923,2287,1775,1612,2372,,0.303351,0.381679,0.056838,0.273684,0.901149,0.472956,0.420765,0.040080,0.168889,0.223714,0.014591,0.179866,0.058450,0.006652
0.017949,1380,2220,731,2335,3452,2123,1698,2722,2527,2923,2287,1775,1612,2371,,0.303351,0.381679,0.055950,0.271579,0.903448,0.472956,0.420765,0.040080,0.168889,0.223714,0.014591,0.179866,0.058450,0.005543
0.018000,1382,2220,731,2335,3452,2122,1699,2722,2526,2923,2287,1775,1612,2372,,0.306878,0.381679,0.055950,0.271579,0.903448,0.471698,0.421676,0.040080,0.166667,0.223714,0.014591,0.179866,0.058450,0.006652
0.018050,1381,2221,732,2335,3452,2122,1699,2723,2527,2923,2287,1775,1611,2372,,0.305115,0.385496,0.056838,0.271579,0.903448,0.471698,0.421676,0.041082,0.168889,0.223714,0.014591,0.179866,0.057179,0.006652
0.018003,1380,2220,732,2336,3451,2123,1699,2723,2526,2923,2287,1776,1611,2372,,0.303351,0.381679,0.056838,0.273684,0.901149,0.472956,0.421676,0.041082,0.166667,0.223714,0.014591,0.181208,0.057179,0.006652
0.018003,1381,2220,732,2335,3452,2124,1699,2724,2527,2923,2287,1775,1612,2372,,0.305115,0.381679,0.056838,0.271579,0.903448,0.474214,0.421676,0.042084,0.168889,0.223714,0.014591,0.179866,0.058450,0.006652
0.017980,1381,2221,732,2336,3451,2124,1698,2723,2527,2923,2287,1775,1612,2372,,0.305115,0.385496,0.056838,0.273684,0.901149,0.474214,0.420765,0.041082,0.168889,0.223714,0.014591,0.179866,0.058450,0.006652
0.018024,1381,2220,732,2336,3451,2123,1699,2722,2526,2923,2288,1776,1611,2373,,0.305115,0.381679,0.056838,0.273684,0.901149,0.472956,0.421676,0.040080,0.166667,0.223714,0.015564,0.181208,0.057179,0.007761
0.017996,1380,2220,732,2336,3452,2123,1698,2722,2526,2923,2287,1775,1611,2372,,0.303351,0.381679,0.056838,0.273684,0.903448,0.472956,0.420765,0.040080,0.166667,0.223714,0.014591,0.179866,0.057179,0.006652
0.017999,1381,2221,732,2335,3452,2123,1698,2722,2526,2924,2288,1776,1612,2372,,0.305115,0.385496,0.056838,0.271579,0.903448,0.472956,0.420765,0.040080,0.166667,0.225951,0.015564,0.181208,0.058450,0.006652
