GloveManager recording started on 09/23/16 at 16:50:54

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017564,1433,2305,838,2238,3065,1945,1312,2704,2782,3010,3155,2285,1760,2409,,0.396825,0.706107,0.150977,0.067368,0.013793,0.249057,0.069217,0.012146,0.735556,0.418345,0.858949,0.864430,0.246506,0.000000
0.018001,1433,2305,838,2239,3066,1945,1312,2704,2782,3010,3155,2286,1760,2409,,0.396825,0.706107,0.150977,0.069474,0.016092,0.249057,0.069217,0.012146,0.735556,0.418345,0.858949,0.865772,0.246506,0.000000
0.018024,1433,2305,839,2238,3066,1945,1312,2704,2782,3011,3154,2286,1760,2410,,0.396825,0.706107,0.151865,0.067368,0.016092,0.249057,0.069217,0.012146,0.735556,0.420582,0.857977,0.865772,0.246506,0.001164
0.017978,1432,2305,839,2239,3066,1945,1311,2704,2783,3009,3155,2285,1761,2408,,0.395062,0.706107,0.151865,0.069474,0.016092,0.249057,0.068306,0.012146,0.737778,0.416107,0.858949,0.864430,0.247776,0.000000
0.018002,1433,2304,838,2239,3065,1946,1310,2704,2783,3010,3156,2285,1761,2408,,0.396825,0.702290,0.150977,0.069474,0.013793,0.250314,0.067395,0.012146,0.737778,0.418345,0.859922,0.864430,0.247776,0.000000
0.017999,1430,2304,839,2239,3065,1945,1311,2703,2784,3009,3156,2285,1761,2409,,0.391534,0.702290,0.151865,0.069474,0.013793,0.249057,0.068306,0.011134,0.740000,0.416107,0.859922,0.864430,0.247776,0.001163
0.018024,1432,2304,839,2240,3065,1945,1311,2704,2783,3009,3155,2284,1761,2408,,0.395062,0.702290,0.151865,0.071579,0.013793,0.249057,0.068306,0.012146,0.737778,0.416107,0.858949,0.863087,0.247776,0.000000
0.017977,1431,2304,840,2238,3065,1946,1311,2704,2783,3010,3155,2286,1761,2408,,0.393298,0.702290,0.152753,0.067368,0.013793,0.250314,0.068306,0.012146,0.737778,0.418345,0.858949,0.865772,0.247776,0.000000
0.018025,1432,2304,840,2238,3066,1945,1312,2704,2783,3010,3156,2284,1762,2407,,0.395062,0.702290,0.152753,0.067368,0.016092,0.249057,0.069217,0.012146,0.737778,0.418345,0.859922,0.863087,0.249047,0.000000
