GloveManager recording started on 09/23/16 at 16:53:23

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017252,1550,2227,676,2283,3082,2090,1798,3627,2641,2962,2314,1711,1593,2329,,0.607330,0.415094,0.010998,0.162105,0.052874,0.452785,0.512727,0.947421,0.386179,0.310962,0.040856,0.093960,0.046424,0.011506
0.017993,1550,2226,677,2283,3082,2091,1797,3626,2643,2962,2314,1710,1593,2329,,0.607330,0.411321,0.011844,0.162105,0.052874,0.453995,0.511818,0.946429,0.390244,0.310962,0.040856,0.092617,0.046424,0.011506
0.018068,1551,2227,676,2283,3083,2092,1797,3627,2642,2963,2313,1711,1594,2329,,0.609075,0.415094,0.010998,0.162105,0.055172,0.455206,0.511818,0.947421,0.388211,0.313199,0.039883,0.093960,0.047679,0.011506
0.017965,1550,2227,676,2283,3083,2092,1798,3626,2642,2962,2313,1711,1593,2329,,0.607330,0.415094,0.010998,0.162105,0.055172,0.455206,0.512727,0.946429,0.388211,0.310962,0.039883,0.093960,0.046424,0.011506
0.017979,1550,2227,677,2284,3082,2092,1797,3627,2643,2963,2313,1712,1593,2329,,0.607330,0.415094,0.011844,0.164211,0.052874,0.455206,0.511818,0.947421,0.390244,0.313199,0.039883,0.095302,0.046424,0.011506
0.017990,1550,2228,677,2283,3083,2091,1798,3627,2642,2963,2314,1711,1593,2328,,0.607330,0.418868,0.011844,0.162105,0.055172,0.453995,0.512727,0.947421,0.388211,0.313199,0.040856,0.093960,0.046424,0.010460
0.018035,1549,2227,677,2283,3083,2090,1798,3627,2643,2962,2313,1711,1593,2328,,0.605585,0.415094,0.011844,0.162105,0.055172,0.452785,0.512727,0.947421,0.390244,0.310962,0.039883,0.093960,0.046424,0.010460
0.018003,1550,2227,677,2284,3082,2091,1796,3627,2643,2962,2313,1711,1593,2329,,0.607330,0.415094,0.011844,0.164211,0.052874,0.453995,0.510909,0.947421,0.390244,0.310962,0.039883,0.093960,0.046424,0.011506
0.018021,1549,2227,675,2284,3083,2090,1796,3627,2642,2962,2313,1710,1592,2328,,0.605585,0.415094,0.010152,0.164211,0.055172,0.452785,0.510909,0.947421,0.388211,0.310962,0.039883,0.092617,0.045169,0.010460
0.018009,1549,2227,676,2282,3083,2091,1797,3628,2643,2962,2313,1711,1593,2329,,0.605585,0.415094,0.010998,0.160000,0.055172,0.453995,0.511818,0.948413,0.390244,0.310962,0.039883,0.093960,0.046424,0.011506
0.017969,1549,2227,677,2283,3082,2091,1799,3627,2642,2962,2312,1711,1593,2328,,0.605585,0.415094,0.011844,0.162105,0.052874,0.453995,0.513636,0.947421,0.388211,0.310962,0.038911,0.093960,0.046424,0.010460
