GloveManager recording started on 09/23/16 at 16:29:14

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017292,1611,2319,741,2399,3347,2208,1746,3199,2717,3008,2880,2020,1706,2829,,0.334337,0.445693,0.373016,0.463768,0.623037,0.823636,0.435829,0.471144,0.567919,0.588679,0.675174,0.813699,0.041357,0.462749
0.017981,1612,2318,741,2399,3347,2209,1746,3199,2718,3009,2879,2021,1705,2830,,0.337349,0.441948,0.373016,0.463768,0.623037,0.825455,0.435829,0.471144,0.569364,0.592453,0.674014,0.815068,0.040297,0.463799
0.018033,1611,2318,741,2398,3347,2208,1746,3198,2718,3008,2879,2020,1705,2830,,0.334337,0.441948,0.373016,0.461698,0.623037,0.823636,0.435829,0.470094,0.569364,0.588679,0.674014,0.813699,0.040297,0.463799
0.017991,1611,2319,741,2398,3347,2207,1745,3199,2718,3008,2879,2020,1704,2830,,0.334337,0.445693,0.373016,0.461698,0.623037,0.821818,0.434938,0.471144,0.569364,0.588679,0.674014,0.813699,0.039236,0.463799
0.018004,1611,2318,741,2398,3347,2208,1746,3199,2717,3008,2879,2021,1705,2829,,0.334337,0.441948,0.373016,0.461698,0.623037,0.823636,0.435829,0.471144,0.567919,0.588679,0.674014,0.815068,0.040297,0.462749
0.018000,1611,2318,741,2398,3347,2208,1745,3199,2718,3008,2879,2021,1705,2830,,0.334337,0.441948,0.373016,0.461698,0.623037,0.823636,0.434938,0.471144,0.569364,0.588679,0.674014,0.815068,0.040297,0.463799
0.017997,1612,2318,742,2399,3348,2207,1746,3199,2717,3008,2879,2022,1706,2830,,0.337349,0.441948,0.376984,0.463768,0.625654,0.821818,0.435829,0.471144,0.567919,0.588679,0.674014,0.816438,0.041357,0.463799
0.018020,1612,2318,742,2399,3348,2208,1747,3199,2717,3008,2879,2021,1706,2830,,0.337349,0.441948,0.376984,0.463768,0.625654,0.823636,0.436720,0.471144,0.567919,0.588679,0.674014,0.815068,0.041357,0.463799
0.017981,1612,2319,742,2399,3348,2208,1746,3199,2718,3009,2880,2021,1706,2830,,0.337349,0.445693,0.376984,0.463768,0.625654,0.823636,0.435829,0.471144,0.569364,0.592453,0.675174,0.815068,0.041357,0.463799
