GloveManager recording started on 09/23/16 at 16:30:27

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017520,1282,2271,887,2678,3515,2375,2413,3409,2811,3123,3163,2051,2402,3230,,0.004011,0.258065,0.285036,0.998016,0.995652,0.994366,0.994950,0.712329,0.703757,0.964413,0.966916,0.856164,0.779427,0.890640
0.017968,1282,2273,887,2678,3515,2376,2412,3410,2810,3122,3162,2051,2402,3231,,0.004011,0.263027,0.285036,0.998016,0.995652,0.995775,0.994108,0.713307,0.702312,0.960854,0.965848,0.856164,0.779427,0.891626
0.018031,1282,2274,889,2679,3516,2376,2412,3411,2809,3123,3163,2051,2402,3230,,0.004011,0.265509,0.287411,1.000000,0.997826,0.995775,0.994108,0.714286,0.700867,0.964413,0.966916,0.856164,0.779427,0.890640
0.017971,1282,2273,889,2679,3515,2375,2412,3412,2810,3123,3161,2051,2401,3230,,0.004011,0.263027,0.287411,1.000000,0.995652,0.994366,0.994108,0.715264,0.702312,0.964413,0.964781,0.856164,0.778367,0.890640
0.018000,1282,2272,889,2679,3516,2376,2411,3410,2809,3122,3162,2051,2401,3229,,0.004011,0.260546,0.287411,1.000000,0.997826,0.995775,0.993266,0.713307,0.700867,0.960854,0.965848,0.856164,0.778367,0.889655
0.017972,1282,2272,887,2681,3516,2375,2410,3411,2808,3123,3161,2050,2400,3228,,0.004011,0.260546,0.285036,1.000000,0.997826,0.994366,0.992424,0.714286,0.699422,0.964413,0.964781,0.854795,0.777306,0.888670
0.018030,1282,2270,887,2678,3514,2376,2410,3410,2809,3122,3162,2050,2399,3228,,0.004011,0.255583,0.285036,0.994071,0.993478,0.995775,0.992424,0.713307,0.700867,0.960854,0.965848,0.854795,0.776246,0.888670
0.017997,1284,2268,883,2679,3515,2376,2410,3412,2807,3122,3162,2050,2399,3227,,0.006684,0.250620,0.280285,0.996047,0.995652,0.995775,0.992424,0.715264,0.697977,0.960854,0.965848,0.854795,0.776246,0.887685
0.018012,1284,2268,883,2679,3516,2376,2409,3412,2807,3122,3163,2050,2399,3228,,0.006684,0.250620,0.280285,0.996047,0.997826,0.995775,0.991583,0.715264,0.697977,0.960854,0.966916,0.854795,0.776246,0.888670
0.018031,1285,2268,883,2679,3515,2376,2409,3413,2807,3122,3163,2050,2400,3227,,0.008021,0.250620,0.280285,0.996047,0.995652,0.995775,0.991583,0.716243,0.697977,0.960854,0.966916,0.854795,0.777306,0.887685
0.017990,1285,2269,884,2679,3515,2375,2409,3412,2807,3122,3163,2051,2399,3227,,0.008021,0.253102,0.281473,0.996047,0.995652,0.994366,0.991583,0.715264,0.697977,0.960854,0.966916,0.856164,0.776246,0.887685
0.017965,1285,2270,885,2679,3515,2375,2409,3412,2808,3122,3164,2050,2400,3226,,0.008021,0.255583,0.282660,0.996047,0.995652,0.994366,0.991583,0.715264,0.699422,0.960854,0.967983,0.854795,0.777306,0.886699
