GloveManager recording started on 09/23/16 at 16:32:19

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017192,1321,2246,1086,2593,3507,2322,2246,3407,2739,3095,3149,2012,2387,3185,,0.055851,0.196030,0.521378,0.810078,0.959488,0.919718,0.854377,0.710372,0.599711,0.613636,0.951974,0.802740,0.761099,0.846305
0.017999,1321,2247,1086,2592,3507,2322,2245,3407,2739,3096,3149,2012,2387,3185,,0.055851,0.198511,0.521378,0.808140,0.959488,0.919718,0.853535,0.710372,0.599711,0.616162,0.951974,0.802740,0.761099,0.846305
0.018001,1320,2247,1085,2592,3506,2321,2244,3408,2739,3096,3148,2012,2386,3185,,0.054521,0.198511,0.520190,0.808140,0.957356,0.918310,0.852694,0.711350,0.599711,0.616162,0.950907,0.802740,0.760042,0.846305
0.018001,1320,2247,1085,2592,3507,2322,2244,3408,2739,3096,3149,2012,2388,3184,,0.054521,0.198511,0.520190,0.808140,0.959488,0.919718,0.852694,0.711350,0.599711,0.616162,0.951974,0.802740,0.762156,0.845320
0.018025,1321,2246,1085,2590,3506,2323,2243,3408,2740,3096,3149,2012,2388,3185,,0.055851,0.196030,0.520190,0.804264,0.957356,0.921127,0.851852,0.711350,0.601156,0.616162,0.951974,0.802740,0.762156,0.846305
0.017999,1320,2246,1085,2591,3505,2324,2242,3407,2740,3096,3148,2013,2387,3184,,0.054521,0.196030,0.520190,0.806202,0.955224,0.922535,0.851010,0.710372,0.601156,0.616162,0.950907,0.804110,0.761099,0.845320
0.017978,1319,2247,1084,2590,3506,2323,2242,3408,2740,3095,3148,2012,2387,3184,,0.053191,0.198511,0.519002,0.804264,0.957356,0.921127,0.851010,0.711350,0.601156,0.613636,0.950907,0.802740,0.761099,0.845320
0.018000,1321,2246,1084,2589,3506,2322,2242,3408,2739,3096,3149,2013,2387,3185,,0.055851,0.196030,0.519002,0.802326,0.957356,0.919718,0.851010,0.711350,0.599711,0.616162,0.951974,0.804110,0.761099,0.846305
0.018025,1319,2247,1082,2591,3506,2323,2241,3409,2740,3096,3148,2013,2387,3184,,0.053191,0.198511,0.516627,0.806202,0.957356,0.921127,0.850168,0.712329,0.601156,0.616162,0.950907,0.804110,0.761099,0.845320
