GloveManager recording started on 09/23/16 at 16:30:20

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017398,1420,2199,945,2285,3488,1934,1583,2763,2427,2961,2273,1665,1743,2376,,0.174150,0.063131,0.353919,0.227743,0.972912,0.416667,0.306620,0.080235,0.148844,0.411321,0.017076,0.327397,0.080594,0.049261
0.018012,1421,2199,946,2285,3487,1934,1583,2762,2428,2961,2274,1665,1742,2377,,0.175510,0.063131,0.355107,0.227743,0.970655,0.416667,0.306620,0.079256,0.150289,0.411321,0.018143,0.327397,0.079533,0.050246
0.018001,1421,2199,945,2285,3487,1934,1584,2763,2429,2961,2274,1665,1742,2377,,0.175510,0.063131,0.353919,0.227743,0.970655,0.416667,0.307491,0.080235,0.151734,0.411321,0.018143,0.327397,0.079533,0.050246
0.017990,1422,2199,946,2285,3487,1933,1584,2764,2428,2961,2273,1664,1742,2378,,0.176871,0.063131,0.355107,0.227743,0.970655,0.415094,0.307491,0.081213,0.150289,0.411321,0.017076,0.326027,0.079533,0.051232
0.018011,1421,2199,945,2285,3487,1933,1583,2763,2428,2961,2274,1665,1741,2377,,0.175510,0.063131,0.353919,0.227743,0.970655,0.415094,0.306620,0.080235,0.150289,0.411321,0.018143,0.327397,0.078473,0.050246
0.017992,1420,2200,945,2285,3486,1934,1583,2761,2429,2961,2272,1665,1741,2377,,0.174150,0.065657,0.353919,0.227743,0.968397,0.416667,0.306620,0.078278,0.151734,0.411321,0.016009,0.327397,0.078473,0.050246
0.018036,1420,2198,945,2285,3487,1933,1584,2760,2429,2961,2272,1665,1741,2377,,0.174150,0.060606,0.353919,0.227743,0.970655,0.415094,0.307491,0.077299,0.151734,0.411321,0.016009,0.327397,0.078473,0.050246
0.017989,1420,2199,944,2286,3487,1934,1584,2761,2430,2961,2273,1666,1741,2378,,0.174150,0.063131,0.352732,0.229814,0.970655,0.416667,0.307491,0.078278,0.153179,0.411321,0.017076,0.328767,0.078473,0.051232
0.017984,1421,2199,943,2286,3486,1935,1584,2760,2429,2961,2273,1665,1741,2378,,0.175510,0.063131,0.351544,0.229814,0.968397,0.418239,0.307491,0.077299,0.151734,0.411321,0.017076,0.327397,0.078473,0.051232
0.018001,1421,2199,943,2285,3488,1933,1583,2759,2430,2961,2273,1665,1742,2379,,0.175510,0.063131,0.351544,0.227743,0.972912,0.415094,0.306620,0.076321,0.153179,0.411321,0.017076,0.327397,0.079533,0.052217
0.018016,1420,2198,943,2285,3488,1934,1583,2759,2430,2961,2273,1666,1741,2378,,0.174150,0.060606,0.351544,0.227743,0.972912,0.416667,0.306620,0.076321,0.153179,0.411321,0.017076,0.328767,0.078473,0.051232
0.017989,1421,2199,942,2284,3486,1935,1583,2759,2430,2961,2272,1666,1741,2379,,0.175510,0.063131,0.350356,0.225673,0.968397,0.418239,0.306620,0.076321,0.153179,0.411321,0.016009,0.328767,0.078473,0.052217
