GloveManager recording started on 09/23/16 at 16:30:51

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017753,1754,2397,857,2316,3096,1779,1544,3078,2693,3056,3154,2092,2304,3165,,0.635027,0.570720,0.249406,0.273256,0.084783,0.154930,0.263468,0.388454,0.533237,0.725979,0.957311,0.912329,0.675504,0.826601
0.018044,1753,2397,859,2316,3096,1779,1544,3076,2694,3055,3154,2093,2305,3165,,0.633690,0.570720,0.251781,0.273256,0.084783,0.154930,0.263468,0.386497,0.534682,0.722420,0.957311,0.913699,0.676564,0.826601
0.017997,1754,2398,861,2315,3096,1781,1544,3076,2693,3055,3154,2093,2305,3166,,0.635027,0.573201,0.254157,0.271318,0.084783,0.157746,0.263468,0.386497,0.533237,0.722420,0.957311,0.913699,0.676564,0.827586
0.017982,1754,2397,864,2315,3096,1782,1544,3075,2693,3056,3154,2092,2304,3167,,0.635027,0.570720,0.257720,0.271318,0.084783,0.159155,0.263468,0.385519,0.533237,0.725979,0.957311,0.912329,0.675504,0.828571
0.017975,1755,2399,865,2315,3095,1783,1543,3073,2693,3055,3154,2091,2303,3168,,0.636364,0.575682,0.258907,0.271318,0.082609,0.160563,0.262626,0.383562,0.533237,0.722420,0.957311,0.910959,0.674443,0.829557
0.018051,1755,2399,868,2314,3095,1784,1542,3072,2692,3055,3154,2089,2301,3169,,0.636364,0.575682,0.262470,0.269380,0.082609,0.161972,0.261785,0.382583,0.531792,0.722420,0.957311,0.908219,0.672322,0.830542
0.018032,1754,2399,871,2314,3096,1785,1541,3071,2693,3054,3154,2089,2301,3170,,0.635027,0.575682,0.266033,0.269380,0.084783,0.163380,0.260943,0.381605,0.533237,0.718861,0.957311,0.908219,0.672322,0.831527
0.018000,1754,2399,876,2311,3095,1785,1540,3070,2693,3053,3154,2089,2302,3171,,0.635027,0.575682,0.271971,0.263566,0.082609,0.163380,0.260101,0.380626,0.533237,0.715302,0.957311,0.908219,0.673383,0.832512
0.017968,1755,2399,879,2311,3095,1785,1539,3069,2693,3054,3155,2087,2303,3170,,0.636364,0.575682,0.275534,0.263566,0.082609,0.163380,0.259259,0.379648,0.533237,0.718861,0.958378,0.905479,0.674443,0.831527
0.018029,1754,2399,880,2311,3095,1784,1539,3068,2693,3054,3154,2087,2304,3170,,0.635027,0.575682,0.276722,0.263566,0.082609,0.161972,0.259259,0.378669,0.533237,0.718861,0.957311,0.905479,0.675504,0.831527
0.017986,1753,2399,881,2309,3095,1785,1539,3066,2692,3053,3154,2086,2304,3170,,0.633690,0.575682,0.277910,0.259690,0.082609,0.163380,0.259259,0.376712,0.531792,0.715302,0.957311,0.904110,0.675504,0.831527
0.018018,1755,2399,883,2309,3094,1783,1537,3064,2691,3053,3155,2085,2305,3169,,0.636364,0.575682,0.280285,0.259690,0.080435,0.160563,0.257576,0.374755,0.530347,0.715302,0.958378,0.902740,0.676564,0.830542
0.018009,1754,2399,884,2309,3094,1783,1537,3064,2690,3053,3155,2085,2305,3169,,0.635027,0.575682,0.281473,0.259690,0.080435,0.160563,0.257576,0.374755,0.528902,0.715302,0.958378,0.902740,0.676564,0.830542
0.017961,1755,2399,885,2308,3096,1782,1537,3064,2690,3053,3154,2085,2305,3170,,0.636364,0.575682,0.282660,0.257752,0.084783,0.159155,0.257576,0.374755,0.528902,0.715302,0.957311,0.902740,0.676564,0.831527
0.018008,1755,2398,884,2308,3094,1781,1537,3062,2690,3054,3154,2086,2304,3170,,0.636364,0.573201,0.281473,0.257752,0.080435,0.157746,0.257576,0.372798,0.528902,0.718861,0.957311,0.904110,0.675504,0.831527
0.017993,1756,2400,884,2308,3095,1780,1535,3063,2690,3053,3154,2085,2304,3169,,0.637701,0.578164,0.281473,0.257752,0.082609,0.156338,0.255892,0.373777,0.528902,0.715302,0.957311,0.902740,0.675504,0.830542
0.018026,1757,2398,885,2308,3095,1780,1535,3062,2690,3053,3155,2085,2304,3169,,0.639037,0.573201,0.282660,0.257752,0.082609,0.156338,0.255892,0.372798,0.528902,0.715302,0.958378,0.902740,0.675504,0.830542
0.017997,1756,2398,885,2307,3095,1778,1535,3062,2691,3053,3154,2085,2305,3168,,0.637701,0.573201,0.282660,0.255814,0.082609,0.153521,0.255892,0.372798,0.530347,0.715302,0.957311,0.902740,0.676564,0.829557
0.018021,1757,2399,885,2307,3094,1779,1535,3062,2690,3053,3155,2085,2305,3168,,0.639037,0.575682,0.282660,0.255814,0.080435,0.154930,0.255892,0.372798,0.528902,0.715302,0.958378,0.902740,0.676564,0.829557
0.017968,1756,2399,886,2307,3095,1779,1536,3061,2690,3053,3155,2084,2307,3167,,0.637701,0.575682,0.283848,0.255814,0.082609,0.154930,0.256734,0.371820,0.528902,0.715302,0.958378,0.901370,0.678685,0.828571
0.018030,1757,2399,885,2308,3093,1778,1535,3062,2690,3052,3155,2084,2307,3167,,0.639037,0.575682,0.282660,0.257752,0.078261,0.153521,0.255892,0.372798,0.528902,0.711744,0.958378,0.901370,0.678685,0.828571
0.017969,1758,2399,887,2308,3094,1778,1535,3062,2689,3053,3155,2084,2307,3166,,0.640374,0.575682,0.285036,0.257752,0.080435,0.153521,0.255892,0.372798,0.527457,0.715302,0.958378,0.901370,0.678685,0.827586
0.018001,1758,2399,887,2307,3094,1777,1534,3062,2689,3052,3155,2084,2307,3165,,0.640374,0.575682,0.285036,0.255814,0.080435,0.152113,0.255051,0.372798,0.527457,0.711744,0.958378,0.901370,0.678685,0.826601
0.018026,1756,2400,888,2307,3094,1776,1534,3062,2689,3052,3155,2083,2306,3165,,0.637701,0.578164,0.286223,0.255814,0.080435,0.150704,0.255051,0.372798,0.527457,0.711744,0.958378,0.900000,0.677625,0.826601
0.018006,1757,2400,889,2306,3094,1776,1533,3061,2690,3052,3156,2083,2306,3165,,0.639037,0.578164,0.287411,0.253876,0.080435,0.150704,0.254209,0.371820,0.528902,0.711744,0.959445,0.900000,0.677625,0.826601
0.017971,1757,2400,891,2307,3094,1775,1532,3062,2690,3052,3155,2083,2305,3165,,0.639037,0.578164,0.289786,0.255814,0.080435,0.149296,0.253367,0.372798,0.528902,0.711744,0.958378,0.900000,0.676564,0.826601
0.018001,1758,2401,892,2306,3093,1775,1531,3063,2689,3052,3155,2084,2305,3165,,0.640374,0.580645,0.290974,0.253876,0.078261,0.149296,0.252525,0.373777,0.527457,0.711744,0.958378,0.901370,0.676564,0.826601
0.018025,1758,2401,894,2305,3093,1773,1531,3062,2691,3051,3156,2084,2305,3166,,0.640374,0.580645,0.293349,0.251938,0.078261,0.146479,0.252525,0.372798,0.530347,0.708185,0.959445,0.901370,0.676564,0.827586
0.017976,1758,2401,895,2305,3094,1774,1530,3063,2691,3051,3155,2083,2304,3166,,0.640374,0.580645,0.294537,0.251938,0.080435,0.147887,0.251684,0.373777,0.530347,0.708185,0.958378,0.900000,0.675504,0.827586
0.018006,1758,2401,895,2305,3093,1773,1530,3064,2691,3052,3155,2083,2303,3165,,0.640374,0.580645,0.294537,0.251938,0.078261,0.146479,0.251684,0.374755,0.530347,0.711744,0.958378,0.900000,0.674443,0.826601
0.018026,1758,2401,895,2304,3095,1771,1529,3063,2691,3052,3155,2083,2304,3165,,0.640374,0.580645,0.294537,0.250000,0.082609,0.143662,0.250842,0.373777,0.530347,0.711744,0.958378,0.900000,0.675504,0.826601
0.017964,1759,2401,895,2306,3094,1770,1529,3063,2691,3052,3154,2084,2304,3164,,0.641711,0.580645,0.294537,0.253876,0.080435,0.142254,0.250842,0.373777,0.530347,0.711744,0.957311,0.901370,0.675504,0.825616
0.018000,1758,2401,895,2305,3094,1770,1528,3063,2691,3052,3155,2083,2305,3164,,0.640374,0.580645,0.294537,0.251938,0.080435,0.142254,0.250000,0.373777,0.530347,0.711744,0.958378,0.900000,0.676564,0.825616
0.018000,1758,2401,895,2304,3094,1771,1529,3063,2690,3051,3154,2083,2305,3164,,0.640374,0.580645,0.294537,0.250000,0.080435,0.143662,0.250842,0.373777,0.528902,0.708185,0.957311,0.900000,0.676564,0.825616
0.018001,1758,2401,896,2304,3092,1773,1528,3063,2689,3050,3155,2083,2306,3164,,0.640374,0.580645,0.295724,0.250000,0.076087,0.146479,0.250000,0.373777,0.527457,0.704626,0.958378,0.900000,0.677625,0.825616
0.018009,1758,2400,896,2305,3093,1771,1528,3065,2689,3050,3154,2082,2307,3161,,0.640374,0.578164,0.295724,0.251938,0.078261,0.143662,0.250000,0.375734,0.527457,0.704626,0.957311,0.898630,0.678685,0.822660
0.018027,1756,2399,894,2305,3094,1772,1529,3066,2688,3050,3153,2082,2307,3160,,0.637701,0.575682,0.293349,0.251938,0.080435,0.145070,0.250842,0.376712,0.526012,0.704626,0.956243,0.898630,0.678685,0.821675
0.017998,1758,2400,894,2305,3094,1772,1529,3066,2688,3049,3154,2081,2308,3159,,0.640374,0.578164,0.293349,0.251938,0.080435,0.145070,0.250842,0.376712,0.526012,0.701068,0.957311,0.897260,0.679745,0.820690
0.017977,1757,2400,894,2306,3093,1773,1528,3066,2687,3050,3153,2081,2308,3159,,0.639037,0.578164,0.293349,0.253876,0.078261,0.146479,0.250000,0.376712,0.524566,0.704626,0.956243,0.897260,0.679745,0.820690
0.018029,1759,2402,893,2305,3093,1774,1527,3066,2687,3050,3153,2081,2309,3159,,0.641711,0.583127,0.292162,0.251938,0.078261,0.147887,0.249158,0.376712,0.524566,0.704626,0.956243,0.897260,0.680806,0.820690
0.017976,1759,2402,892,2305,3094,1773,1526,3066,2688,3050,3154,2080,2309,3159,,0.641711,0.583127,0.290974,0.251938,0.080435,0.146479,0.248316,0.376712,0.526012,0.704626,0.957311,0.895890,0.680806,0.820690
0.017997,1760,2402,892,2306,3093,1774,1527,3066,2687,3050,3154,2081,2310,3160,,0.643048,0.583127,0.290974,0.253876,0.078261,0.147887,0.249158,0.376712,0.524566,0.704626,0.957311,0.897260,0.681866,0.821675
0.018036,1760,2403,892,2307,3093,1774,1527,3066,2688,3049,3154,2081,2310,3160,,0.643048,0.585608,0.290974,0.255814,0.078261,0.147887,0.249158,0.376712,0.526012,0.701068,0.957311,0.897260,0.681866,0.821675
