GloveManager recording started on 09/23/16 at 16:46:27

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017380,1560,2270,657,2305,3288,2207,1610,2757,2659,2936,2296,1671,1702,2476,,0.498452,0.416431,0.111252,0.204396,0.513078,0.695502,0.359021,0.086245,0.540650,0.251678,0.061869,0.304878,0.114721,0.146761
0.017982,1559,2270,655,2304,3288,2208,1610,2756,2658,2936,2295,1671,1701,2476,,0.496904,0.416431,0.108723,0.202198,0.513078,0.696655,0.359021,0.085153,0.538618,0.251678,0.060606,0.304878,0.113706,0.146761
0.018047,1558,2270,654,2302,3289,2209,1609,2754,2658,2936,2295,1670,1701,2475,,0.495356,0.416431,0.107459,0.197802,0.515091,0.697809,0.358114,0.082969,0.538618,0.251678,0.060606,0.303659,0.113706,0.145749
0.017996,1560,2270,655,2302,3289,2211,1609,2753,2657,2936,2294,1671,1700,2475,,0.498452,0.416431,0.108723,0.197802,0.515091,0.700115,0.358114,0.081878,0.536585,0.251678,0.059343,0.304878,0.112690,0.145749
0.017996,1560,2271,656,2303,3289,2213,1610,2752,2657,2937,2294,1671,1699,2475,,0.498452,0.419263,0.109987,0.200000,0.515091,0.702422,0.359021,0.080786,0.536585,0.255034,0.059343,0.304878,0.111675,0.145749
0.017985,1561,2271,656,2303,3290,2214,1609,2751,2657,2937,2294,1672,1700,2476,,0.500000,0.419263,0.109987,0.200000,0.517103,0.703576,0.358114,0.079694,0.536585,0.255034,0.059343,0.306098,0.112690,0.146761
0.017998,1560,2271,655,2302,3290,2216,1608,2750,2656,2936,2294,1672,1699,2476,,0.498452,0.419263,0.108723,0.197802,0.517103,0.705882,0.357208,0.078603,0.534553,0.251678,0.059343,0.306098,0.111675,0.146761
0.018027,1560,2271,655,2302,3290,2218,1605,2748,2653,2936,2293,1672,1699,2477,,0.498452,0.419263,0.108723,0.197802,0.517103,0.708189,0.354488,0.076419,0.528455,0.251678,0.058081,0.306098,0.111675,0.147773
0.018001,1561,2272,656,2301,3289,2220,1605,2745,2652,2937,2292,1673,1699,2478,,0.500000,0.422096,0.109987,0.195604,0.515091,0.710496,0.354488,0.073144,0.526423,0.255034,0.056818,0.307317,0.111675,0.148785
0.017967,1564,2272,655,2300,3291,2220,1605,2744,2650,2937,2292,1672,1699,2477,,0.504644,0.422096,0.108723,0.193407,0.519115,0.710496,0.354488,0.072052,0.522358,0.255034,0.056818,0.306098,0.111675,0.147773
0.017997,1568,2273,656,2300,3293,2221,1607,2743,2650,2937,2290,1672,1698,2477,,0.510836,0.424929,0.109987,0.193407,0.523139,0.711649,0.356301,0.070961,0.522358,0.255034,0.054293,0.306098,0.110660,0.147773
0.018000,1569,2274,656,2300,3293,2220,1607,2742,2650,2937,2291,1672,1697,2477,,0.512384,0.427762,0.109987,0.193407,0.523139,0.710496,0.356301,0.069869,0.522358,0.255034,0.055556,0.306098,0.109645,0.147773
0.018044,1567,2273,657,2302,3293,2219,1607,2743,2651,2937,2291,1672,1697,2477,,0.509288,0.424929,0.111252,0.197802,0.523139,0.709343,0.356301,0.070961,0.524390,0.255034,0.055556,0.306098,0.109645,0.147773
0.017959,1565,2273,657,2299,3293,2218,1600,2740,2651,2937,2289,1672,1696,2477,,0.506192,0.424929,0.111252,0.191209,0.523139,0.708189,0.349955,0.067686,0.524390,0.255034,0.053030,0.306098,0.108629,0.147773
0.018039,1566,2273,657,2299,3293,2218,1599,2739,2651,2937,2289,1672,1695,2477,,0.507740,0.424929,0.111252,0.191209,0.523139,0.708189,0.349048,0.066594,0.524390,0.255034,0.053030,0.306098,0.107614,0.147773
0.017972,1564,2273,656,2299,3294,2217,1597,2737,2652,2937,2288,1672,1695,2477,,0.504644,0.424929,0.109987,0.191209,0.525151,0.707036,0.347235,0.064410,0.526423,0.255034,0.051768,0.306098,0.107614,0.147773
0.018001,1565,2273,656,2298,3293,2219,1596,2736,2651,2937,2287,1672,1695,2477,,0.506192,0.424929,0.109987,0.189011,0.523139,0.709343,0.346328,0.063319,0.524390,0.255034,0.050505,0.306098,0.107614,0.147773
0.018002,1565,2272,656,2298,3295,2220,1595,2733,2650,2937,2285,1671,1695,2475,,0.506192,0.422096,0.109987,0.189011,0.527163,0.710496,0.345422,0.060044,0.522358,0.255034,0.047980,0.304878,0.107614,0.145749
0.018031,1564,2273,656,2296,3296,2221,1594,2732,2651,2938,2285,1672,1694,2475,,0.504644,0.424929,0.109987,0.184615,0.529175,0.711649,0.344515,0.058952,0.524390,0.258389,0.047980,0.306098,0.106599,0.145749
0.017971,1565,2273,656,2297,3296,2223,1594,2732,2649,2938,2284,1670,1694,2475,,0.506192,0.424929,0.109987,0.186813,0.529175,0.713956,0.344515,0.058952,0.520325,0.258389,0.046717,0.303659,0.106599,0.145749
0.018024,1566,2274,657,2296,3298,2223,1594,2732,2649,2938,2284,1671,1695,2475,,0.507740,0.427762,0.111252,0.184615,0.533199,0.713956,0.344515,0.058952,0.520325,0.258389,0.046717,0.304878,0.107614,0.145749
0.017977,1566,2274,655,2296,3297,2222,1592,2730,2646,2938,2282,1671,1695,2474,,0.507740,0.427762,0.108723,0.184615,0.531187,0.712803,0.342702,0.056769,0.514228,0.258389,0.044192,0.304878,0.107614,0.144737
0.018025,1566,2274,655,2294,3298,2221,1591,2729,2645,2937,2283,1670,1694,2474,,0.507740,0.427762,0.108723,0.180220,0.533199,0.711649,0.341795,0.055677,0.512195,0.255034,0.045455,0.303659,0.106599,0.144737
0.017994,1568,2274,656,2295,3297,2222,1589,2729,2646,2937,2282,1669,1695,2474,,0.510836,0.427762,0.109987,0.182418,0.531187,0.712803,0.339982,0.055677,0.514228,0.255034,0.044192,0.302439,0.107614,0.144737
0.017951,1568,2275,656,2294,3298,2221,1588,2727,2646,2937,2281,1669,1694,2473,,0.510836,0.430595,0.109987,0.180220,0.533199,0.711649,0.339075,0.053493,0.514228,0.255034,0.042929,0.302439,0.106599,0.143725
0.017997,1569,2275,655,2294,3299,2221,1587,2725,2645,2937,2280,1669,1694,2473,,0.512384,0.430595,0.108723,0.180220,0.535211,0.711649,0.338169,0.051310,0.512195,0.255034,0.041667,0.302439,0.106599,0.143725
0.018036,1569,2275,656,2294,3299,2221,1586,2724,2645,2937,2279,1670,1693,2473,,0.512384,0.430595,0.109987,0.180220,0.535211,0.711649,0.337262,0.050218,0.512195,0.255034,0.040404,0.303659,0.105584,0.143725
0.018028,1566,2274,657,2293,3299,2222,1584,2723,2644,2937,2279,1670,1694,2472,,0.507740,0.427762,0.111252,0.178022,0.535211,0.712803,0.335449,0.049127,0.510163,0.255034,0.040404,0.303659,0.106599,0.142713
