GloveManager recording started on 09/23/16 at 16:46:31

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017739,1286,2233,1204,2611,3476,2403,2244,3439,2817,3105,2963,2086,2306,3173,,0.074303,0.311615,0.802781,0.876923,0.891348,0.921569,0.933817,0.830786,0.861789,0.818792,0.904040,0.810976,0.727919,0.852227
0.018031,1286,2228,1193,2611,3477,2403,2243,3439,2817,3105,2963,2087,2307,3174,,0.074303,0.297450,0.788875,0.876923,0.893360,0.921569,0.932910,0.830786,0.861789,0.818792,0.904040,0.812195,0.728934,0.853239
0.017994,1286,2226,1190,2610,3475,2403,2243,3439,2817,3105,2965,2087,2307,3173,,0.074303,0.291785,0.785082,0.874725,0.889336,0.921569,0.932910,0.830786,0.861789,0.818792,0.906566,0.812195,0.728934,0.852227
0.017977,1287,2225,1189,2608,3477,2402,2242,3439,2817,3105,2965,2086,2306,3173,,0.075851,0.288952,0.783818,0.870330,0.893360,0.920415,0.932004,0.830786,0.861789,0.818792,0.906566,0.810976,0.727919,0.852227
0.018003,1286,2222,1185,2607,3475,2403,2242,3438,2817,3105,2965,2086,2305,3174,,0.074303,0.280453,0.778761,0.868132,0.889336,0.921569,0.932004,0.829694,0.861789,0.818792,0.906566,0.810976,0.726904,0.853239
0.018007,1287,2220,1183,2605,3473,2403,2240,3437,2818,3104,2965,2086,2304,3174,,0.075851,0.274788,0.776233,0.863736,0.885312,0.921569,0.930190,0.828603,0.863821,0.815436,0.906566,0.810976,0.725888,0.853239
0.018018,1287,2218,1180,2602,3471,2401,2239,3437,2818,3104,2966,2087,2303,3173,,0.075851,0.269122,0.772440,0.857143,0.881288,0.919262,0.929284,0.828603,0.863821,0.815436,0.907828,0.812195,0.724873,0.852227
0.018003,1288,2217,1180,2601,3471,2400,2236,3436,2818,3104,2966,2087,2302,3173,,0.077399,0.266289,0.772440,0.854945,0.881288,0.918108,0.926564,0.827511,0.863821,0.815436,0.907828,0.812195,0.723858,0.852227
0.017996,1286,2215,1178,2598,3473,2399,2236,3434,2817,3103,2966,2087,2301,3173,,0.074303,0.260623,0.769912,0.848352,0.885312,0.916955,0.926564,0.825328,0.861789,0.812081,0.907828,0.812195,0.722843,0.852227
