GloveManager recording started on 09/23/16 at 16:46:21

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017182,1510,2200,693,2288,3125,2321,1643,3213,2672,2978,2297,1891,1697,2398,,0.421053,0.218130,0.156764,0.167033,0.185111,0.826990,0.388939,0.584061,0.567073,0.392617,0.042581,0.573171,0.109645,0.067814
0.018005,1516,2201,692,2290,3123,2325,1645,3211,2672,2979,2298,1890,1697,2399,,0.430341,0.220963,0.155499,0.171429,0.181087,0.831603,0.390752,0.581878,0.567073,0.395973,0.043871,0.571951,0.109645,0.068826
0.018000,1520,2202,692,2290,3124,2328,1650,3209,2672,2978,2298,1891,1697,2399,,0.436532,0.223796,0.155499,0.171429,0.183099,0.835063,0.395286,0.579694,0.567073,0.392617,0.043871,0.573171,0.109645,0.068826
0.017994,1524,2203,689,2292,3124,2333,1653,3208,2672,2979,2297,1891,1696,2399,,0.442724,0.226629,0.151707,0.175824,0.183099,0.840830,0.398005,0.578603,0.567073,0.395973,0.042581,0.573171,0.108629,0.068826
0.018008,1527,2204,687,2293,3124,2334,1657,3205,2674,2978,2297,1891,1697,2399,,0.447368,0.229462,0.149178,0.178022,0.183099,0.841984,0.401632,0.575328,0.571138,0.392617,0.042581,0.573171,0.109645,0.068826
0.018004,1532,2206,686,2295,3124,2338,1661,3205,2674,2979,2297,1894,1697,2399,,0.455108,0.235127,0.147914,0.182418,0.183099,0.846597,0.405258,0.575328,0.571138,0.395973,0.042581,0.576829,0.109645,0.068826
0.018024,1537,2208,683,2298,3123,2337,1667,3206,2676,2979,2297,1896,1695,2400,,0.462848,0.240793,0.144121,0.189011,0.181087,0.845444,0.410698,0.576419,0.575203,0.395973,0.042581,0.579268,0.107614,0.069838
0.018001,1540,2210,684,2299,3124,2336,1676,3205,2676,2980,2297,1898,1695,2400,,0.467492,0.246459,0.145386,0.191209,0.183099,0.844291,0.418858,0.575328,0.575203,0.399329,0.042581,0.581707,0.107614,0.069838
0.018004,1543,2212,683,2302,3124,2335,1682,3204,2676,2980,2298,1897,1695,2400,,0.472136,0.252125,0.144121,0.197802,0.183099,0.843137,0.424297,0.574236,0.575203,0.399329,0.043871,0.580488,0.107614,0.069838
0.017968,1543,2212,683,2302,3124,2335,1682,3204,2675,2980,2300,1894,1695,2400,,0.472136,0.252125,0.144121,0.197802,0.183099,0.843137,0.424297,0.574236,0.573171,0.399329,0.046452,0.576829,0.107614,0.069838
