GloveManager recording started on 09/23/16 at 16:22:28

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017453,1795,2362,1031,2288,3068,1937,1299,2763,2396,2928,2499,1610,1797,2416,,0.683377,0.567474,0.549869,0.168646,0.018550,0.456403,0.060932,0.047619,0.070299,0.164491,0.173913,0.296199,0.158824,0.133695
0.018034,1794,2362,1032,2287,3068,1937,1298,2763,2396,2928,2499,1610,1797,2417,,0.682058,0.567474,0.551181,0.166271,0.018550,0.456403,0.060036,0.047619,0.070299,0.164491,0.173913,0.296199,0.158824,0.134598
0.017978,1794,2362,1031,2288,3069,1938,1298,2764,2396,2927,2498,1609,1797,2416,,0.682058,0.567474,0.549869,0.168646,0.020236,0.457766,0.060036,0.048840,0.070299,0.161880,0.172853,0.294889,0.158824,0.133695
0.017984,1794,2362,1032,2287,3069,1938,1297,2763,2396,2927,2498,1609,1797,2416,,0.682058,0.567474,0.551181,0.166271,0.020236,0.457766,0.059140,0.047619,0.070299,0.161880,0.172853,0.294889,0.158824,0.133695
0.018017,1794,2361,1032,2287,3069,1938,1298,2762,2396,2928,2497,1609,1796,2415,,0.682058,0.564014,0.551181,0.166271,0.020236,0.457766,0.060036,0.046398,0.070299,0.164491,0.171792,0.294889,0.157843,0.132791
0.018012,1794,2362,1032,2287,3069,1938,1297,2763,2396,2928,2497,1609,1796,2416,,0.682058,0.567474,0.551181,0.166271,0.020236,0.457766,0.059140,0.047619,0.070299,0.164491,0.171792,0.294889,0.157843,0.133695
0.017988,1794,2361,1033,2286,3069,1938,1298,2762,2395,2928,2498,1608,1797,2416,,0.682058,0.564014,0.552493,0.163895,0.020236,0.457766,0.060036,0.046398,0.068541,0.164491,0.172853,0.293578,0.158824,0.133695
0.018007,1794,2362,1034,2287,3069,1939,1298,2762,2395,2927,2497,1609,1797,2415,,0.682058,0.567474,0.553806,0.166271,0.020236,0.459128,0.060036,0.046398,0.068541,0.161880,0.171792,0.294889,0.158824,0.132791
0.018001,1793,2361,1033,2287,3069,1939,1297,2762,2395,2928,2497,1609,1797,2416,,0.680739,0.564014,0.552493,0.166271,0.020236,0.459128,0.059140,0.046398,0.068541,0.164491,0.171792,0.294889,0.158824,0.133695
0.017997,1794,2362,1033,2287,3069,1939,1297,2763,2395,2928,2496,1609,1797,2416,,0.682058,0.567474,0.552493,0.166271,0.020236,0.459128,0.059140,0.047619,0.068541,0.164491,0.170732,0.294889,0.158824,0.133695
0.017969,1793,2361,1034,2286,3068,1939,1299,2762,2396,2928,2498,1609,1797,2415,,0.680739,0.564014,0.553806,0.163895,0.018550,0.459128,0.060932,0.046398,0.070299,0.164491,0.172853,0.294889,0.158824,0.132791
0.018059,1794,2362,1033,2286,3069,1939,1298,2763,2395,2928,2496,1609,1797,2415,,0.682058,0.567474,0.552493,0.163895,0.020236,0.459128,0.060036,0.047619,0.068541,0.164491,0.170732,0.294889,0.158824,0.132791
0.017972,1793,2362,1034,2287,3070,1940,1298,2762,2396,2927,2497,1609,1797,2415,,0.680739,0.567474,0.553806,0.166271,0.021922,0.460490,0.060036,0.046398,0.070299,0.161880,0.171792,0.294889,0.158824,0.132791
0.018025,1793,2361,1033,2287,3069,1940,1299,2762,2396,2927,2496,1609,1798,2415,,0.680739,0.564014,0.552493,0.166271,0.020236,0.460490,0.060932,0.046398,0.070299,0.161880,0.170732,0.294889,0.159804,0.132791
0.017953,1795,2361,1034,2286,3068,1939,1299,2761,2395,2927,2497,1607,1797,2414,,0.683377,0.564014,0.553806,0.163895,0.018550,0.459128,0.060932,0.045177,0.068541,0.161880,0.171792,0.292267,0.158824,0.131888
0.018053,1794,2361,1034,2287,3068,1940,1298,2761,2394,2927,2497,1609,1797,2415,,0.682058,0.564014,0.553806,0.166271,0.018550,0.460490,0.060036,0.045177,0.066784,0.161880,0.171792,0.294889,0.158824,0.132791
