GloveManager recording started on 09/23/16 at 16:26:05

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017236,2093,2521,967,2292,3055,1869,1286,2799,2428,2892,2424,1596,2057,3043,,0.998779,0.980716,0.336051,0.183962,0.025682,0.335427,0.060230,0.147766,0.126538,0.070496,0.121399,0.277851,0.416585,0.709536
0.017979,2093,2520,967,2292,3055,1868,1285,2799,2429,2892,2424,1597,2057,3043,,0.998779,0.977961,0.336051,0.183962,0.025682,0.334171,0.059345,0.147766,0.128295,0.070496,0.121399,0.279161,0.416585,0.709536
0.018053,2092,2521,966,2291,3056,1868,1286,2799,2429,2892,2423,1597,2056,3042,,0.997558,0.980716,0.335145,0.181604,0.027287,0.334171,0.060230,0.147766,0.128295,0.070496,0.120370,0.279161,0.415610,0.708661
0.017976,2093,2520,966,2291,3055,1868,1285,2798,2428,2892,2424,1597,2056,3043,,0.998779,0.977961,0.335145,0.181604,0.025682,0.334171,0.059345,0.146621,0.126538,0.070496,0.121399,0.279161,0.415610,0.709536
0.017992,2093,2521,966,2291,3056,1869,1286,2799,2428,2892,2424,1597,2056,3042,,0.998779,0.980716,0.335145,0.181604,0.027287,0.335427,0.060230,0.147766,0.126538,0.070496,0.121399,0.279161,0.415610,0.708661
0.017985,2093,2521,967,2292,3055,1869,1286,2798,2429,2892,2424,1598,2056,3043,,0.998779,0.980716,0.336051,0.183962,0.025682,0.335427,0.060230,0.146621,0.128295,0.070496,0.121399,0.280472,0.415610,0.709536
0.018007,2093,2521,965,2291,3055,1869,1286,2798,2428,2891,2424,1597,2056,3042,,0.998779,0.980716,0.334239,0.181604,0.025682,0.335427,0.060230,0.146621,0.126538,0.067885,0.121399,0.279161,0.415610,0.708661
0.018012,2094,2520,965,2291,3055,1869,1285,2798,2428,2892,2423,1597,2056,3042,,1.000000,0.977961,0.334239,0.181604,0.025682,0.335427,0.059345,0.146621,0.126538,0.070496,0.120370,0.279161,0.415610,0.708661
0.017999,2094,2521,965,2292,3055,1869,1285,2798,2428,2892,2423,1598,2056,3042,,1.000000,0.980716,0.334239,0.183962,0.025682,0.335427,0.059345,0.146621,0.126538,0.070496,0.120370,0.280472,0.415610,0.708661
0.018007,2093,2521,966,2292,3055,1869,1284,2798,2428,2892,2424,1599,2056,3043,,0.998779,0.980716,0.335145,0.183962,0.025682,0.335427,0.058459,0.146621,0.126538,0.070496,0.121399,0.281782,0.415610,0.709536
0.017989,2094,2522,966,2292,3055,1869,1284,2797,2429,2892,2422,1598,2056,3043,,1.000000,0.983471,0.335145,0.183962,0.025682,0.335427,0.058459,0.145475,0.128295,0.070496,0.119342,0.280472,0.415610,0.709536
