GloveManager recording started on 09/23/16 at 16:24:33

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017513,1641,2304,695,2303,3301,2271,1663,3325,2632,2968,2883,1882,1662,2713,,0.449938,0.382920,0.108924,0.204276,0.420546,0.840452,0.394154,0.750286,0.485062,0.268930,0.593621,0.652687,0.031220,0.420822
0.017998,1641,2304,695,2303,3301,2272,1662,3326,2633,2968,2883,1882,1661,2713,,0.449938,0.382920,0.108924,0.204276,0.420546,0.841709,0.393268,0.751432,0.486819,0.268930,0.593621,0.652687,0.030244,0.420822
0.018006,1641,2305,695,2303,3303,2272,1663,3326,2632,2968,2882,1882,1661,2713,,0.449938,0.385675,0.108924,0.204276,0.423756,0.841709,0.394154,0.751432,0.485062,0.268930,0.592593,0.652687,0.030244,0.420822
0.017997,1641,2304,696,2302,3303,2272,1664,3325,2632,2969,2882,1883,1662,2714,,0.449938,0.382920,0.110236,0.201900,0.423756,0.841709,0.395040,0.750286,0.485062,0.271540,0.592593,0.653997,0.031220,0.421697
0.017999,1641,2304,696,2302,3303,2272,1664,3325,2632,2968,2882,1884,1661,2714,,0.449938,0.382920,0.110236,0.201900,0.423756,0.841709,0.395040,0.750286,0.485062,0.268930,0.592593,0.655308,0.030244,0.421697
0.018001,1640,2304,696,2303,3302,2272,1664,3326,2633,2967,2883,1883,1662,2714,,0.448702,0.382920,0.110236,0.204276,0.422151,0.841709,0.395040,0.751432,0.486819,0.266319,0.593621,0.653997,0.031220,0.421697
0.018041,1640,2304,695,2303,3301,2272,1664,3326,2633,2968,2883,1883,1662,2714,,0.448702,0.382920,0.108924,0.204276,0.420546,0.841709,0.395040,0.751432,0.486819,0.268930,0.593621,0.653997,0.031220,0.421697
0.017998,1642,2304,696,2303,3302,2272,1665,3326,2632,2969,2882,1882,1662,2716,,0.451174,0.382920,0.110236,0.204276,0.422151,0.841709,0.395926,0.751432,0.485062,0.271540,0.592593,0.652687,0.031220,0.423447
0.017949,1641,2304,697,2304,3301,2272,1664,3326,2632,2967,2883,1882,1662,2716,,0.449938,0.382920,0.111549,0.206651,0.420546,0.841709,0.395040,0.751432,0.485062,0.266319,0.593621,0.652687,0.031220,0.423447
