GloveManager recording started on 09/23/16 at 16:24:18

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017324,1345,2194,699,2577,3636,2355,2231,3498,2788,3104,3168,2016,2368,3256,,0.084054,0.020528,0.114173,0.855107,0.958266,0.945980,0.897254,0.948454,0.759227,0.624021,0.886831,0.828309,0.718627,0.895888
0.018016,1345,2194,698,2575,3635,2354,2231,3498,2788,3104,3168,2016,2369,3255,,0.084054,0.020528,0.112861,0.850356,0.956661,0.944724,0.897254,0.948454,0.759227,0.624021,0.886831,0.828309,0.719608,0.895013
0.017986,1346,2195,698,2576,3636,2355,2232,3498,2788,3104,3169,2016,2369,3255,,0.085290,0.023460,0.112861,0.852732,0.958266,0.945980,0.898140,0.948454,0.759227,0.624021,0.887860,0.828309,0.719608,0.895013
0.017995,1345,2194,699,2577,3635,2355,2231,3499,2789,3104,3169,2016,2368,3255,,0.084054,0.020528,0.114173,0.855107,0.956661,0.945980,0.897254,0.949599,0.760984,0.624021,0.887860,0.828309,0.718627,0.895013
0.018019,1345,2194,699,2577,3636,2355,2232,3498,2788,3105,3168,2017,2369,3256,,0.084054,0.020528,0.114173,0.855107,0.958266,0.945980,0.898140,0.948454,0.759227,0.626632,0.886831,0.829620,0.719608,0.895888
0.017987,1345,2195,699,2577,3637,2354,2231,3498,2788,3105,3169,2015,2368,3256,,0.084054,0.023460,0.114173,0.855107,0.959872,0.944724,0.897254,0.948454,0.759227,0.626632,0.887860,0.826999,0.718627,0.895888
0.017995,1345,2194,698,2577,3637,2355,2232,3498,2788,3105,3169,2016,2368,3255,,0.084054,0.020528,0.112861,0.855107,0.959872,0.945980,0.898140,0.948454,0.759227,0.626632,0.887860,0.828309,0.718627,0.895013
0.018038,1346,2195,699,2577,3636,2355,2233,3498,2788,3105,3168,2016,2368,3255,,0.085290,0.023460,0.114173,0.855107,0.958266,0.945980,0.899026,0.948454,0.759227,0.626632,0.886831,0.828309,0.718627,0.895013
0.017960,1346,2195,699,2577,3636,2355,2233,3498,2789,3105,3169,2016,2368,3255,,0.085290,0.023460,0.114173,0.855107,0.958266,0.945980,0.899026,0.948454,0.760984,0.626632,0.887860,0.828309,0.718627,0.895013
