GloveManager recording started on 09/23/16 at 16:26:13

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017205,2080,2505,899,2237,3060,1898,1305,2711,2536,2983,3184,2203,1742,2533,,0.981707,0.936639,0.274457,0.054245,0.033708,0.371859,0.077059,0.046964,0.316344,0.308094,0.903292,0.918161,0.109268,0.263342
0.018038,2081,2505,900,2237,3061,1898,1305,2710,2537,2982,3185,2204,1742,2533,,0.982927,0.936639,0.275362,0.054245,0.035313,0.371859,0.077059,0.045819,0.318102,0.305483,0.904321,0.919282,0.109268,0.263342
0.017962,2081,2506,899,2237,3060,1900,1306,2711,2536,2982,3184,2204,1742,2534,,0.982927,0.939394,0.274457,0.054245,0.033708,0.374372,0.077945,0.046964,0.316344,0.305483,0.903292,0.919282,0.109268,0.264217
0.018032,2081,2505,901,2237,3061,1899,1306,2711,2537,2982,3185,2203,1742,2533,,0.982927,0.936639,0.276268,0.054245,0.035313,0.373116,0.077945,0.046964,0.318102,0.305483,0.904321,0.918161,0.109268,0.263342
0.017976,2080,2505,901,2236,3061,1899,1306,2710,2536,2982,3185,2204,1742,2533,,0.981707,0.936639,0.276268,0.051887,0.035313,0.373116,0.077945,0.045819,0.316344,0.305483,0.904321,0.919282,0.109268,0.263342
0.018019,2081,2505,901,2236,3062,1899,1306,2709,2537,2982,3185,2204,1742,2534,,0.982927,0.936639,0.276268,0.051887,0.036918,0.373116,0.077945,0.044674,0.318102,0.305483,0.904321,0.919282,0.109268,0.264217
0.018009,2081,2505,900,2235,3061,1898,1307,2709,2537,2983,3185,2204,1741,2533,,0.982927,0.936639,0.275362,0.049528,0.035313,0.371859,0.078831,0.044674,0.318102,0.308094,0.904321,0.919282,0.108293,0.263342
0.017978,2082,2506,899,2236,3061,1898,1308,2709,2538,2982,3186,2203,1741,2533,,0.984146,0.939394,0.274457,0.051887,0.035313,0.371859,0.079717,0.044674,0.319859,0.305483,0.905350,0.918161,0.108293,0.263342
0.017998,2081,2506,899,2236,3061,1900,1309,2710,2537,2982,3186,2202,1741,2533,,0.982927,0.939394,0.274457,0.051887,0.035313,0.374372,0.080602,0.045819,0.318102,0.305483,0.905350,0.917040,0.108293,0.263342
0.018032,2081,2505,899,2237,3061,1899,1309,2710,2537,2982,3187,2202,1742,2534,,0.982927,0.936639,0.274457,0.054245,0.035313,0.373116,0.080602,0.045819,0.318102,0.305483,0.906379,0.917040,0.109268,0.264217
0.017996,2082,2504,900,2237,3062,1899,1307,2710,2536,2982,3186,2201,1742,2533,,0.984146,0.933884,0.275362,0.054245,0.036918,0.373116,0.078831,0.045819,0.316344,0.305483,0.905350,0.915919,0.109268,0.263342
0.017972,2081,2504,900,2237,3062,1898,1309,2710,2537,2982,3186,2201,1742,2533,,0.982927,0.933884,0.275362,0.054245,0.036918,0.371859,0.080602,0.045819,0.318102,0.305483,0.905350,0.915919,0.109268,0.263342
0.018002,2082,2506,900,2237,3061,1899,1307,2709,2537,2982,3186,2201,1741,2532,,0.984146,0.939394,0.275362,0.054245,0.035313,0.373116,0.078831,0.044674,0.318102,0.305483,0.905350,0.915919,0.108293,0.262467
