GloveManager recording started on 09/23/16 at 16:25:02

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017294,1737,2345,1149,2226,3058,1795,1416,3054,2622,3030,3171,1980,2206,3160,,0.568603,0.495868,0.704724,0.028302,0.030498,0.242462,0.175376,0.439863,0.467487,0.430809,0.889918,0.781127,0.561951,0.811899
0.018001,1738,2345,1149,2227,3058,1795,1416,3054,2622,3030,3171,1981,2206,3159,,0.569839,0.495868,0.704724,0.030660,0.030498,0.242462,0.175376,0.439863,0.467487,0.430809,0.889918,0.782438,0.561951,0.811024
0.018023,1738,2345,1149,2226,3058,1794,1417,3053,2623,3031,3170,1980,2205,3158,,0.569839,0.495868,0.704724,0.028302,0.030498,0.241206,0.176262,0.438717,0.469244,0.433420,0.888889,0.781127,0.560976,0.810149
0.018005,1739,2346,1150,2227,3059,1793,1416,3053,2623,3031,3171,1981,2205,3159,,0.571075,0.498623,0.706037,0.030660,0.032103,0.239950,0.175376,0.438717,0.469244,0.433420,0.889918,0.782438,0.560976,0.811024
0.017971,1739,2345,1150,2226,3058,1793,1416,3053,2623,3032,3170,1981,2204,3160,,0.571075,0.495868,0.706037,0.028302,0.030498,0.239950,0.175376,0.438717,0.469244,0.436031,0.888889,0.782438,0.560000,0.811899
0.018024,1740,2344,1150,2228,3058,1793,1416,3054,2624,3033,3170,1981,2203,3159,,0.572312,0.493113,0.706037,0.033019,0.030498,0.239950,0.175376,0.439863,0.471002,0.438642,0.888889,0.782438,0.559024,0.811024
0.018007,1739,2345,1148,2227,3059,1792,1418,3052,2625,3031,3173,1980,2203,3160,,0.571075,0.495868,0.703412,0.030660,0.032103,0.238693,0.177148,0.437572,0.472759,0.433420,0.891975,0.781127,0.559024,0.811899
0.017973,1739,2345,1149,2227,3059,1792,1418,3053,2625,3033,3172,1982,2203,3162,,0.571075,0.495868,0.704724,0.030660,0.032103,0.238693,0.177148,0.438717,0.472759,0.438642,0.890947,0.783748,0.559024,0.813648
0.018000,1739,2345,1151,2227,3058,1792,1420,3053,2626,3033,3172,1982,2202,3161,,0.571075,0.495868,0.707349,0.030660,0.030498,0.238693,0.178919,0.438717,0.474517,0.438642,0.890947,0.783748,0.558049,0.812773
0.018028,1740,2345,1151,2226,3058,1791,1421,3053,2625,3034,3171,1982,2202,3162,,0.572312,0.495868,0.707349,0.028302,0.030498,0.237437,0.179805,0.438717,0.472759,0.441253,0.889918,0.783748,0.558049,0.813648
0.018001,1740,2344,1152,2228,3057,1791,1421,3054,2626,3035,3173,1982,2203,3162,,0.572312,0.493113,0.708661,0.033019,0.028892,0.237437,0.179805,0.439863,0.474517,0.443864,0.891975,0.783748,0.559024,0.813648
0.018006,1740,2345,1152,2227,3059,1790,1421,3054,2627,3034,3174,1982,2203,3162,,0.572312,0.495868,0.708661,0.030660,0.032103,0.236181,0.179805,0.439863,0.476274,0.441253,0.893004,0.783748,0.559024,0.813648
0.017970,1741,2345,1152,2228,3059,1789,1422,3055,2629,3036,3173,1982,2204,3162,,0.573548,0.495868,0.708661,0.033019,0.032103,0.234925,0.180691,0.441008,0.479789,0.446475,0.891975,0.783748,0.560000,0.813648
0.018000,1741,2344,1153,2228,3057,1788,1423,3054,2630,3036,3173,1981,2206,3161,,0.573548,0.493113,0.709974,0.033019,0.028892,0.233668,0.181577,0.439863,0.481547,0.446475,0.891975,0.782438,0.561951,0.812773
0.018000,1741,2344,1153,2228,3059,1786,1424,3057,2633,3037,3172,1981,2208,3161,,0.573548,0.493113,0.709974,0.033019,0.032103,0.231156,0.182462,0.443299,0.486819,0.449086,0.890947,0.782438,0.563902,0.812773
0.018000,1741,2344,1152,2229,3058,1785,1426,3057,2635,3037,3171,1980,2209,3160,,0.573548,0.493113,0.708661,0.035377,0.030498,0.229899,0.184234,0.443299,0.490334,0.449086,0.889918,0.781127,0.564878,0.811899
0.018031,1742,2343,1152,2229,3058,1783,1426,3058,2637,3038,3170,1981,2210,3160,,0.574784,0.490358,0.708661,0.035377,0.030498,0.227387,0.184234,0.444444,0.493849,0.451697,0.888889,0.782438,0.565854,0.811899
0.017996,1741,2344,1153,2229,3058,1784,1427,3058,2638,3038,3171,1981,2212,3159,,0.573548,0.493113,0.709974,0.035377,0.030498,0.228643,0.185120,0.444444,0.495606,0.451697,0.889918,0.782438,0.567805,0.811024
0.018004,1742,2344,1152,2230,3059,1784,1427,3059,2640,3039,3169,1981,2212,3159,,0.574784,0.493113,0.708661,0.037736,0.032103,0.228643,0.185120,0.445590,0.499121,0.454308,0.887860,0.782438,0.567805,0.811024
0.017973,1742,2345,1152,2231,3058,1783,1428,3059,2640,3040,3167,1980,2213,3158,,0.574784,0.495868,0.708661,0.040094,0.030498,0.227387,0.186005,0.445590,0.499121,0.456919,0.885802,0.781127,0.568780,0.810149
0.018001,1742,2344,1153,2230,3058,1784,1429,3058,2642,3040,3168,1980,2212,3158,,0.574784,0.493113,0.709974,0.037736,0.030498,0.228643,0.186891,0.444444,0.502636,0.456919,0.886831,0.781127,0.567805,0.810149
0.018025,1743,2344,1153,2231,3058,1784,1429,3058,2641,3040,3168,1981,2212,3158,,0.576020,0.493113,0.709974,0.040094,0.030498,0.228643,0.186891,0.444444,0.500879,0.456919,0.886831,0.782438,0.567805,0.810149
0.018000,1742,2344,1154,2230,3059,1783,1429,3058,2642,3041,3168,1982,2211,3158,,0.574784,0.493113,0.711286,0.037736,0.032103,0.227387,0.186891,0.444444,0.502636,0.459530,0.886831,0.783748,0.566829,0.810149
0.018002,1742,2343,1153,2230,3059,1782,1430,3058,2642,3040,3168,1981,2210,3160,,0.574784,0.490358,0.709974,0.037736,0.032103,0.226131,0.187777,0.444444,0.502636,0.456919,0.886831,0.782438,0.565854,0.811899
0.018008,1743,2343,1152,2231,3058,1783,1431,3056,2644,3041,3168,1982,2210,3158,,0.576020,0.490358,0.708661,0.040094,0.030498,0.227387,0.188663,0.442153,0.506151,0.459530,0.886831,0.783748,0.565854,0.810149
