GloveManager recording started on 09/23/16 at 16:34:21

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017388,1370,2182,1509,2283,3095,1982,1299,2760,2539,2913,2466,1793,1721,2386,,0.601399,0.216931,0.881865,0.394309,0.130435,0.339590,0.078261,0.093023,0.342799,0.230769,0.272620,0.130790,0.183234,0.059756
0.018029,1369,2182,1507,2283,3095,1983,1299,2760,2540,2913,2466,1792,1721,2386,,0.597902,0.216931,0.879793,0.394309,0.130435,0.341297,0.078261,0.093023,0.344828,0.230769,0.272620,0.128065,0.183234,0.059756
0.017976,1369,2182,1507,2283,3095,1983,1299,2760,2540,2913,2466,1793,1721,2385,,0.597902,0.216931,0.879793,0.394309,0.130435,0.341297,0.078261,0.093023,0.344828,0.230769,0.272620,0.130790,0.183234,0.058537
0.017998,1366,2181,1506,2284,3095,1982,1300,2759,2540,2913,2467,1793,1722,2385,,0.587413,0.211640,0.878756,0.398374,0.130435,0.339590,0.079348,0.091916,0.344828,0.230769,0.273796,0.130790,0.184431,0.058537
0.018002,1367,2180,1504,2284,3095,1982,1300,2759,2540,2913,2467,1793,1721,2385,,0.590909,0.206349,0.876684,0.398374,0.130435,0.339590,0.079348,0.091916,0.344828,0.230769,0.273796,0.130790,0.183234,0.058537
0.018023,1367,2181,1503,2284,3095,1982,1300,2760,2540,2914,2466,1793,1721,2384,,0.590909,0.211640,0.875648,0.398374,0.130435,0.339590,0.079348,0.093023,0.344828,0.234266,0.272620,0.130790,0.183234,0.057317
0.018006,1367,2181,1502,2284,3095,1983,1300,2759,2540,2914,2467,1794,1721,2384,,0.590909,0.211640,0.874611,0.398374,0.130435,0.341297,0.079348,0.091916,0.344828,0.234266,0.273796,0.133515,0.183234,0.057317
0.017975,1366,2182,1503,2284,3095,1982,1302,2759,2540,2913,2466,1793,1720,2384,,0.587413,0.216931,0.875648,0.398374,0.130435,0.339590,0.081522,0.091916,0.344828,0.230769,0.272620,0.130790,0.182036,0.057317
0.017998,1366,2180,1501,2283,3095,1983,1303,2759,2540,2914,2467,1794,1721,2384,,0.587413,0.206349,0.873575,0.394309,0.130435,0.341297,0.082609,0.091916,0.344828,0.234266,0.273796,0.133515,0.183234,0.057317
0.018002,1366,2181,1500,2284,3094,1982,1304,2758,2539,2914,2466,1793,1722,2383,,0.587413,0.211640,0.872539,0.398374,0.127329,0.339590,0.083696,0.090808,0.342799,0.234266,0.272620,0.130790,0.184431,0.056098
0.018001,1365,2181,1502,2285,3094,1983,1305,2759,2540,2914,2466,1794,1722,2382,,0.583916,0.211640,0.874611,0.402439,0.127329,0.341297,0.084783,0.091916,0.344828,0.234266,0.272620,0.133515,0.184431,0.054878
0.018000,1364,2180,1506,2283,3094,1982,1307,2758,2541,2914,2467,1795,1722,2383,,0.580420,0.206349,0.878756,0.394309,0.127329,0.339590,0.086957,0.090808,0.346856,0.234266,0.273796,0.136240,0.184431,0.056098
0.018027,1364,2181,1505,2284,3095,1982,1309,2758,2541,2916,2468,1795,1722,2382,,0.580420,0.211640,0.877720,0.398374,0.130435,0.339590,0.089130,0.090808,0.346856,0.241259,0.274971,0.136240,0.184431,0.054878
0.017999,1363,2181,1499,2285,3095,1983,1310,2760,2541,2916,2467,1796,1721,2382,,0.576923,0.211640,0.871503,0.402439,0.130435,0.341297,0.090217,0.093023,0.346856,0.241259,0.273796,0.138965,0.183234,0.054878
0.017976,1362,2181,1496,2284,3095,1983,1310,2759,2542,2915,2467,1796,1721,2382,,0.573427,0.211640,0.868394,0.398374,0.130435,0.341297,0.090217,0.091916,0.348884,0.237762,0.273796,0.138965,0.183234,0.054878
0.018004,1363,2181,1491,2284,3095,1985,1309,2758,2542,2916,2467,1796,1721,2383,,0.576923,0.211640,0.863212,0.398374,0.130435,0.344710,0.089130,0.090808,0.348884,0.241259,0.273796,0.138965,0.183234,0.056098
