GloveManager recording started on 09/23/16 at 16:34:08

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017867,1365,2275,1103,2265,3055,1822,1369,2779,2858,3010,3072,1986,1903,2959,,0.571942,0.708995,0.925156,0.321138,0.006211,0.066553,0.154348,0.114064,0.991870,0.569930,0.984724,0.656676,0.401198,0.758537
0.017999,1367,2274,1103,2265,3056,1822,1369,2779,2859,3010,3073,1986,1902,2958,,0.579137,0.703704,0.925156,0.321138,0.009317,0.066553,0.154348,0.114064,0.993902,0.569930,0.985899,0.656676,0.400000,0.757317
0.018000,1367,2276,1102,2265,3055,1822,1369,2779,2858,3011,3072,1986,1903,2960,,0.579137,0.714286,0.923077,0.321138,0.006211,0.066553,0.154348,0.114064,0.991870,0.573427,0.984724,0.656676,0.401198,0.759756
0.018004,1367,2275,1101,2264,3055,1820,1369,2778,2857,3012,3072,1987,1902,2959,,0.579137,0.708995,0.920998,0.317073,0.006211,0.063140,0.154348,0.112957,0.989837,0.576923,0.984724,0.659401,0.400000,0.758537
0.018000,1368,2276,1099,2264,3055,1820,1368,2777,2858,3011,3071,1986,1902,2959,,0.582734,0.714286,0.916840,0.317073,0.006211,0.063140,0.153261,0.111849,0.991870,0.573427,0.983549,0.656676,0.400000,0.758537
0.018001,1367,2277,1099,2264,3055,1821,1370,2778,2858,3012,3071,1986,1904,2959,,0.579137,0.719577,0.916840,0.317073,0.006211,0.064846,0.155435,0.112957,0.991870,0.576923,0.983549,0.656676,0.402395,0.758537
0.017999,1367,2277,1098,2265,3055,1822,1370,2777,2858,3012,3070,1986,1905,2959,,0.579137,0.719577,0.914761,0.321138,0.006211,0.066553,0.155435,0.111849,0.991870,0.576923,0.982374,0.656676,0.403593,0.758537
0.018023,1367,2276,1097,2264,3055,1821,1369,2778,2858,3011,3069,1985,1905,2958,,0.579137,0.714286,0.912682,0.317073,0.006211,0.064846,0.154348,0.112957,0.991870,0.573427,0.981199,0.653951,0.403593,0.757317
0.018004,1366,2277,1098,2265,3055,1821,1369,2777,2858,3011,3070,1985,1904,2956,,0.575540,0.719577,0.914761,0.321138,0.006211,0.064846,0.154348,0.111849,0.991870,0.573427,0.982374,0.653951,0.402395,0.754878
0.017957,1366,2276,1096,2264,3056,1820,1368,2778,2857,3011,3069,1985,1903,2956,,0.575540,0.714286,0.910603,0.317073,0.009317,0.063140,0.153261,0.112957,0.989837,0.573427,0.981199,0.653951,0.401198,0.754878
