GloveManager recording started on 09/23/16 at 16:34:35

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017187,1372,2321,964,2265,3089,2002,1242,2689,2564,2858,2396,1790,1857,2910,,0.608392,0.952381,0.317098,0.321138,0.111801,0.373720,0.016304,0.014396,0.393509,0.038462,0.190364,0.148148,0.346108,0.698780
0.018028,1372,2319,964,2266,3089,2001,1243,2691,2565,2859,2396,1789,1859,2910,,0.608392,0.941799,0.317098,0.325203,0.111801,0.372014,0.017391,0.016611,0.395538,0.041958,0.190364,0.145503,0.348503,0.698780
0.017966,1363,2314,960,2265,3090,2002,1241,2689,2567,2860,2396,1789,1859,2906,,0.576923,0.915344,0.312953,0.321138,0.114907,0.373720,0.015217,0.014396,0.399594,0.045455,0.190364,0.145503,0.348503,0.693902
0.018037,1363,2313,957,2264,3089,2002,1242,2689,2567,2859,2396,1789,1859,2909,,0.576923,0.910053,0.309845,0.317073,0.111801,0.373720,0.016304,0.014396,0.399594,0.041958,0.190364,0.145503,0.348503,0.697561
0.017974,1363,2315,957,2265,3089,2002,1242,2690,2568,2860,2396,1789,1858,2914,,0.576923,0.920635,0.309845,0.321138,0.111801,0.373720,0.016304,0.015504,0.401623,0.045455,0.190364,0.145503,0.347305,0.703659
0.018009,1364,2314,957,2265,3089,2002,1242,2690,2568,2860,2396,1789,1856,2920,,0.580420,0.915344,0.309845,0.321138,0.111801,0.373720,0.016304,0.015504,0.401623,0.045455,0.190364,0.145503,0.344910,0.710976
0.017966,1364,2314,959,2265,3089,2002,1243,2691,2568,2859,2397,1790,1855,2927,,0.580420,0.915344,0.311917,0.321138,0.111801,0.373720,0.017391,0.016611,0.401623,0.041958,0.191539,0.148148,0.343713,0.719512
0.018025,1364,2314,959,2266,3089,2001,1245,2691,2569,2859,2396,1790,1853,2934,,0.580420,0.915344,0.311917,0.325203,0.111801,0.372014,0.019565,0.016611,0.403651,0.041958,0.190364,0.148148,0.341317,0.728049
0.018001,1365,2314,958,2265,3089,2002,1245,2690,2569,2859,2397,1791,1850,2948,,0.583916,0.915344,0.310881,0.321138,0.111801,0.373720,0.019565,0.015504,0.403651,0.041958,0.191539,0.150794,0.337725,0.745122
0.018028,1365,2313,958,2266,3088,2002,1245,2690,2570,2859,2397,1791,1850,2956,,0.583916,0.910053,0.310881,0.325203,0.108696,0.373720,0.019565,0.015504,0.405680,0.041958,0.191539,0.150794,0.337725,0.754878
0.017929,1365,2314,958,2265,3089,2001,1244,2691,2570,2858,2396,1791,1851,2960,,0.583916,0.915344,0.310881,0.321138,0.111801,0.372014,0.018478,0.016611,0.405680,0.038462,0.190364,0.150794,0.338922,0.759756
0.018077,1366,2315,959,2265,3089,2001,1244,2692,2570,2858,2397,1792,1852,2963,,0.587413,0.920635,0.311917,0.321138,0.111801,0.372014,0.018478,0.017719,0.405680,0.038462,0.191539,0.153439,0.340120,0.763415
0.017972,1366,2315,958,2265,3089,2002,1244,2692,2571,2860,2397,1792,1853,2966,,0.587413,0.920635,0.310881,0.321138,0.111801,0.373720,0.018478,0.017719,0.407708,0.045455,0.191539,0.153439,0.341317,0.767073
0.017998,1366,2314,959,2265,3089,2002,1244,2692,2571,2859,2398,1793,1856,2969,,0.587413,0.915344,0.311917,0.321138,0.111801,0.373720,0.018478,0.017719,0.407708,0.041958,0.192714,0.156085,0.344910,0.770732
