GloveManager recording started on 09/23/16 at 16:35:42

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017179,1425,2225,1290,2260,3058,1998,1241,2681,2563,2868,2388,1776,1688,2427,,0.630556,0.403846,0.654922,0.300813,0.032787,0.398438,0.021598,0.012101,0.444444,0.073427,0.182217,0.357143,0.143713,0.135071
0.018000,1427,2224,1288,2260,3059,1997,1239,2681,2562,2868,2388,1776,1688,2427,,0.636111,0.399038,0.652850,0.300813,0.035519,0.396875,0.019438,0.012101,0.442593,0.073427,0.182217,0.357143,0.143713,0.135071
0.018005,1428,2224,1288,2260,3059,1998,1240,2681,2563,2868,2389,1775,1688,2426,,0.638889,0.399038,0.652850,0.300813,0.035519,0.398438,0.020518,0.012101,0.444444,0.073427,0.183315,0.355357,0.143713,0.133886
0.017997,1429,2225,1289,2260,3058,1997,1240,2682,2563,2868,2389,1776,1689,2426,,0.641667,0.403846,0.653886,0.300813,0.032787,0.396875,0.020518,0.013201,0.444444,0.073427,0.183315,0.357143,0.144910,0.133886
0.017972,1430,2226,1289,2260,3059,1998,1239,2683,2562,2868,2389,1775,1687,2425,,0.644444,0.408654,0.653886,0.300813,0.035519,0.398438,0.019438,0.014301,0.442593,0.073427,0.183315,0.355357,0.142515,0.132701
0.018002,1430,2225,1289,2261,3059,1999,1239,2683,2563,2869,2389,1775,1687,2424,,0.644444,0.403846,0.653886,0.304878,0.035519,0.400000,0.019438,0.014301,0.444444,0.076923,0.183315,0.355357,0.142515,0.131517
0.018036,1431,2227,1290,2260,3060,1998,1239,2684,2563,2869,2390,1775,1687,2423,,0.647222,0.413462,0.654922,0.300813,0.038251,0.398438,0.019438,0.015402,0.444444,0.076923,0.184413,0.355357,0.142515,0.130332
0.018001,1431,2228,1290,2259,3059,1999,1237,2684,2562,2868,2390,1775,1686,2422,,0.647222,0.418269,0.654922,0.296748,0.035519,0.400000,0.017279,0.015402,0.442593,0.073427,0.184413,0.355357,0.141317,0.129147
0.017964,1432,2228,1291,2260,3058,1997,1237,2687,2563,2868,2390,1775,1686,2422,,0.650000,0.418269,0.655959,0.300813,0.032787,0.396875,0.017279,0.018702,0.444444,0.073427,0.184413,0.355357,0.141317,0.129147
0.017998,1433,2228,1291,2260,3060,1998,1237,2687,2562,2869,2391,1775,1686,2421,,0.652778,0.418269,0.655959,0.300813,0.038251,0.398438,0.017279,0.018702,0.442593,0.076923,0.185510,0.355357,0.141317,0.127962
0.018002,1436,2229,1292,2259,3059,1999,1236,2688,2563,2869,2391,1775,1686,2421,,0.661111,0.423077,0.656995,0.296748,0.035519,0.400000,0.016199,0.019802,0.444444,0.076923,0.185510,0.355357,0.141317,0.127962
0.018029,1438,2230,1293,2259,3060,1998,1237,2688,2563,2868,2391,1775,1686,2421,,0.666667,0.427885,0.658031,0.296748,0.038251,0.398438,0.017279,0.019802,0.444444,0.073427,0.185510,0.355357,0.141317,0.127962
0.017975,1438,2230,1293,2259,3060,1999,1236,2688,2564,2869,2391,1775,1686,2421,,0.666667,0.427885,0.658031,0.296748,0.038251,0.400000,0.016199,0.019802,0.446296,0.076923,0.185510,0.355357,0.141317,0.127962
0.018001,1439,2230,1294,2259,3059,1998,1236,2689,2564,2868,2392,1775,1686,2421,,0.669444,0.427885,0.659067,0.296748,0.035519,0.398438,0.016199,0.020902,0.446296,0.073427,0.186608,0.355357,0.141317,0.127962
0.018027,1441,2230,1294,2259,3059,1998,1237,2689,2563,2869,2391,1775,1686,2422,,0.675000,0.427885,0.659067,0.296748,0.035519,0.398438,0.017279,0.020902,0.444444,0.076923,0.185510,0.355357,0.141317,0.129147
0.018008,1439,2230,1296,2259,3059,1998,1238,2689,2563,2869,2390,1776,1686,2421,,0.669444,0.427885,0.661140,0.296748,0.035519,0.398438,0.018359,0.020902,0.444444,0.076923,0.184413,0.357143,0.141317,0.127962
0.017965,1438,2229,1296,2259,3058,1998,1239,2688,2563,2868,2389,1775,1684,2421,,0.666667,0.423077,0.661140,0.296748,0.032787,0.398438,0.019438,0.019802,0.444444,0.073427,0.183315,0.355357,0.138922,0.127962
0.018034,1435,2229,1298,2259,3059,1997,1239,2688,2562,2868,2389,1775,1684,2421,,0.658333,0.423077,0.663212,0.296748,0.035519,0.396875,0.019438,0.019802,0.442593,0.073427,0.183315,0.355357,0.138922,0.127962
