GloveManager recording started on 09/23/16 at 16:35:53

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017250,1380,2253,1023,2238,3078,1924,1239,2674,2553,2883,2362,1827,2004,2748,,0.505556,0.538462,0.378238,0.211382,0.087432,0.282813,0.019438,0.005495,0.425926,0.125874,0.153677,0.448214,0.522156,0.515403
0.018002,1379,2255,1024,2238,3077,1923,1239,2674,2553,2882,2362,1827,2003,2751,,0.502778,0.548077,0.379275,0.211382,0.084699,0.281250,0.019438,0.005495,0.425926,0.122378,0.153677,0.448214,0.520958,0.518957
0.018003,1380,2255,1023,2238,3078,1924,1239,2674,2552,2882,2362,1826,2000,2754,,0.505556,0.548077,0.378238,0.211382,0.087432,0.282813,0.019438,0.005495,0.424074,0.122378,0.153677,0.446429,0.517365,0.522512
0.018001,1381,2256,1023,2239,3078,1924,1238,2672,2553,2880,2362,1824,1995,2761,,0.508333,0.552885,0.378238,0.215447,0.087432,0.282813,0.018359,0.003297,0.425926,0.115385,0.153677,0.442857,0.511377,0.530806
0.017993,1380,2256,1022,2239,3077,1924,1238,2674,2553,2879,2361,1822,1991,2768,,0.505556,0.552885,0.377202,0.215447,0.084699,0.282813,0.018359,0.005495,0.425926,0.111888,0.152580,0.439286,0.506587,0.539100
0.017997,1382,2256,1023,2237,3079,1924,1239,2673,2553,2878,2362,1820,1991,2769,,0.511111,0.552885,0.378238,0.207317,0.090164,0.282813,0.019438,0.004396,0.425926,0.108392,0.153677,0.435714,0.506587,0.540284
0.018000,1382,2257,1022,2238,3078,1924,1238,2673,2552,2877,2363,1819,1990,2771,,0.511111,0.557692,0.377202,0.211382,0.087432,0.282813,0.018359,0.004396,0.424074,0.104895,0.154775,0.433929,0.505389,0.542654
0.018038,1382,2257,1024,2238,3078,1925,1238,2673,2552,2877,2362,1818,1990,2772,,0.511111,0.557692,0.379275,0.211382,0.087432,0.284375,0.018359,0.004396,0.424074,0.104895,0.153677,0.432143,0.505389,0.543839
0.017998,1382,2258,1024,2238,3079,1923,1238,2672,2551,2877,2361,1818,1991,2773,,0.511111,0.562500,0.379275,0.211382,0.090164,0.281250,0.018359,0.003297,0.422222,0.104895,0.152580,0.432143,0.506587,0.545024
