GloveManager recording started on 09/23/16 at 16:38:49

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017173,1289,2240,720,2260,3076,1757,2149,3041,2689,3306,3181,2132,2598,3269,,0.136415,0.190751,0.084913,0.124370,0.078431,0.212329,0.755483,0.388406,0.531429,0.970472,0.880464,0.836408,0.866168,0.900533
0.018002,1288,2241,719,2260,3076,1756,2149,3040,2688,3306,3182,2132,2598,3269,,0.135287,0.192678,0.084089,0.124370,0.078431,0.211187,0.755483,0.387440,0.530286,0.970472,0.881356,0.836408,0.866168,0.900533
0.018000,1289,2240,720,2260,3077,1757,2148,3039,2689,3306,3182,2131,2598,3270,,0.136415,0.190751,0.084913,0.124370,0.080065,0.212329,0.754671,0.386473,0.531429,0.970472,0.881356,0.835178,0.866168,0.901421
0.017981,1289,2241,720,2261,3077,1757,2149,3040,2689,3306,3181,2132,2597,3270,,0.136415,0.192678,0.084913,0.126050,0.080065,0.212329,0.755483,0.387440,0.531429,0.970472,0.880464,0.836408,0.865337,0.901421
0.018029,1290,2240,720,2260,3076,1757,2148,3038,2688,3305,3182,2132,2596,3269,,0.137542,0.190751,0.084913,0.124370,0.078431,0.212329,0.754671,0.385507,0.530286,0.968504,0.881356,0.836408,0.864505,0.900533
0.017992,1290,2240,719,2260,3077,1758,2146,3038,2688,3304,3181,2132,2596,3270,,0.137542,0.190751,0.084089,0.124370,0.080065,0.213470,0.753046,0.385507,0.530286,0.966535,0.880464,0.836408,0.864505,0.901421
0.018024,1290,2241,720,2261,3076,1759,2145,3038,2688,3304,3182,2132,2595,3269,,0.137542,0.192678,0.084913,0.126050,0.078431,0.214612,0.752234,0.385507,0.530286,0.966535,0.881356,0.836408,0.863674,0.900533
0.018004,1290,2239,718,2260,3076,1757,2145,3037,2688,3303,3182,2132,2595,3270,,0.137542,0.188825,0.083265,0.124370,0.078431,0.212329,0.752234,0.384541,0.530286,0.964567,0.881356,0.836408,0.863674,0.901421
0.017974,1289,2239,719,2260,3077,1758,2144,3038,2687,3303,3182,2132,2594,3270,,0.136415,0.188825,0.084089,0.124370,0.080065,0.213470,0.751422,0.385507,0.529143,0.964567,0.881356,0.836408,0.862843,0.901421
0.018003,1288,2240,720,2259,3076,1757,2143,3038,2687,3302,3182,2132,2593,3270,,0.135287,0.190751,0.084913,0.122689,0.078431,0.212329,0.750609,0.385507,0.529143,0.962598,0.881356,0.836408,0.862012,0.901421
0.018025,1289,2239,719,2258,3078,1756,2143,3038,2687,3301,3182,2132,2592,3270,,0.136415,0.188825,0.084089,0.121008,0.081699,0.211187,0.750609,0.385507,0.529143,0.960630,0.881356,0.836408,0.861180,0.901421
0.017998,1289,2239,719,2259,3077,1757,2144,3038,2686,3301,3182,2131,2592,3270,,0.136415,0.188825,0.084089,0.122689,0.080065,0.212329,0.751422,0.385507,0.528000,0.960630,0.881356,0.835178,0.861180,0.901421
0.017978,1290,2239,718,2259,3077,1757,2144,3038,2687,3302,3182,2132,2591,3269,,0.137542,0.188825,0.083265,0.122689,0.080065,0.212329,0.751422,0.385507,0.529143,0.962598,0.881356,0.836408,0.860349,0.900533
0.018002,1289,2240,718,2259,3077,1757,2145,3038,2686,3301,3182,2132,2592,3270,,0.136415,0.190751,0.083265,0.122689,0.080065,0.212329,0.752234,0.385507,0.528000,0.960630,0.881356,0.836408,0.861180,0.901421
0.018021,1289,2241,718,2260,3078,1757,2146,3037,2687,3301,3182,2132,2591,3269,,0.136415,0.192678,0.083265,0.124370,0.081699,0.212329,0.753046,0.384541,0.529143,0.960630,0.881356,0.836408,0.860349,0.900533
0.018003,1290,2241,717,2260,3078,1756,2147,3036,2686,3301,3183,2132,2592,3270,,0.137542,0.192678,0.082440,0.124370,0.081699,0.211187,0.753859,0.383575,0.528000,0.960630,0.882248,0.836408,0.861180,0.901421
