GloveManager recording started on 09/23/16 at 16:39:50

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017415,1618,2340,697,2362,3381,2269,1669,3413,2754,2974,3013,1923,1757,3041,,0.507328,0.383430,0.065952,0.295798,0.576797,0.796804,0.365556,0.747826,0.605714,0.316929,0.730598,0.596698,0.167082,0.698046
0.017953,1619,2342,698,2363,3382,2269,1669,3413,2754,2975,3014,1923,1756,3041,,0.508455,0.387283,0.066777,0.297479,0.578431,0.796804,0.365556,0.747826,0.605714,0.318898,0.731490,0.596698,0.166251,0.698046
0.018023,1619,2342,698,2363,3381,2269,1671,3413,2754,2976,3013,1922,1755,3039,,0.508455,0.387283,0.066777,0.297479,0.576797,0.796804,0.367181,0.747826,0.605714,0.320866,0.730598,0.595519,0.165420,0.696270
0.018028,1620,2342,697,2362,3380,2269,1672,3412,2754,2978,3013,1922,1756,3038,,0.509583,0.387283,0.065952,0.295798,0.575163,0.796804,0.367994,0.746860,0.605714,0.324803,0.730598,0.595519,0.166251,0.695382
0.017973,1622,2343,699,2361,3379,2269,1673,3412,2754,2978,3013,1922,1755,3037,,0.511838,0.389210,0.067601,0.294118,0.573529,0.796804,0.368806,0.746860,0.605714,0.324803,0.730598,0.595519,0.165420,0.694494
0.018000,1623,2343,699,2362,3379,2270,1674,3412,2754,2980,3013,1921,1755,3038,,0.512965,0.389210,0.067601,0.295798,0.573529,0.797945,0.369618,0.746860,0.605714,0.328740,0.730598,0.594340,0.165420,0.695382
0.018003,1625,2344,699,2363,3379,2270,1674,3412,2754,2980,3013,1922,1755,3037,,0.515220,0.391137,0.067601,0.297479,0.573529,0.797945,0.369618,0.746860,0.605714,0.328740,0.730598,0.595519,0.165420,0.694494
0.017999,1628,2345,699,2363,3379,2271,1675,3412,2753,2980,3013,1922,1754,3037,,0.518602,0.393064,0.067601,0.297479,0.573529,0.799087,0.370431,0.746860,0.604571,0.328740,0.730598,0.595519,0.164589,0.694494
0.018005,1629,2345,700,2363,3379,2270,1675,3411,2753,2979,3013,1921,1753,3036,,0.519729,0.393064,0.068425,0.297479,0.573529,0.797945,0.370431,0.745894,0.604571,0.326772,0.730598,0.594340,0.163757,0.693606
