GloveManager recording started on 09/23/16 at 16:38:02

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017286,1807,2475,710,2339,3375,2258,1698,3342,2785,2954,2999,1967,1727,3081,,0.720406,0.643545,0.076669,0.257143,0.566993,0.731534,0.389115,0.679227,0.641143,0.334917,0.718109,0.633456,0.142145,0.733570
0.017995,1807,2476,710,2339,3375,2259,1698,3343,2786,2955,2999,1968,1726,3080,,0.720406,0.645472,0.076669,0.257143,0.566993,0.732955,0.389115,0.680193,0.642286,0.337292,0.718109,0.634686,0.141313,0.732682
0.017982,1807,2475,710,2338,3374,2257,1698,3342,2785,2955,2999,1967,1726,3081,,0.720406,0.643545,0.076669,0.255462,0.565359,0.730114,0.389115,0.679227,0.641143,0.337292,0.718109,0.633456,0.141313,0.733570
0.018000,1808,2476,710,2340,3374,2259,1699,3342,2786,2954,2998,1968,1726,3081,,0.721533,0.645472,0.076669,0.258824,0.565359,0.732955,0.389927,0.679227,0.642286,0.334917,0.717217,0.634686,0.141313,0.733570
0.017980,1809,2476,710,2340,3374,2259,1698,3342,2785,2955,2999,1968,1727,3081,,0.722661,0.645472,0.076669,0.258824,0.565359,0.732955,0.389115,0.679227,0.641143,0.337292,0.718109,0.634686,0.142145,0.733570
0.018022,1809,2477,710,2339,3375,2259,1699,3342,2785,2955,2999,1968,1727,3081,,0.722661,0.647399,0.076669,0.257143,0.566993,0.732955,0.389927,0.679227,0.641143,0.337292,0.718109,0.634686,0.142145,0.733570
0.018041,1809,2477,710,2340,3375,2260,1697,3342,2785,2955,3000,1967,1727,3081,,0.722661,0.647399,0.076669,0.258824,0.566993,0.734375,0.388302,0.679227,0.641143,0.337292,0.719001,0.633456,0.142145,0.733570
0.017965,1809,2477,711,2340,3375,2259,1698,3342,2785,2955,2999,1967,1727,3081,,0.722661,0.647399,0.077494,0.258824,0.566993,0.732955,0.389115,0.679227,0.641143,0.337292,0.718109,0.633456,0.142145,0.733570
0.017974,1809,2477,711,2340,3375,2259,1698,3341,2786,2955,2999,1967,1727,3081,,0.722661,0.647399,0.077494,0.258824,0.566993,0.732955,0.389115,0.678261,0.642286,0.337292,0.718109,0.633456,0.142145,0.733570
