GloveManager recording started on 09/23/16 at 16:39:24

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017228,1482,2305,851,2323,3053,1877,1274,2855,2445,3026,3019,1717,1776,2425,,0.354002,0.315992,0.192910,0.230252,0.040850,0.349315,0.044679,0.208696,0.252571,0.419291,0.735950,0.353774,0.182876,0.150977
0.018004,1483,2306,851,2323,3055,1878,1273,2855,2445,3026,3018,1716,1776,2424,,0.355130,0.317919,0.192910,0.230252,0.044118,0.350457,0.043867,0.208696,0.252571,0.419291,0.735058,0.352594,0.182876,0.150089
0.017994,1486,2306,850,2322,3053,1880,1274,2852,2445,3026,3019,1717,1777,2423,,0.358512,0.317919,0.192086,0.228571,0.040850,0.352740,0.044679,0.205797,0.252571,0.419291,0.735950,0.353774,0.183707,0.149201
0.018028,1486,2307,848,2322,3053,1880,1275,2851,2445,3026,3018,1716,1777,2421,,0.358512,0.319846,0.190437,0.228571,0.040850,0.352740,0.045491,0.204831,0.252571,0.419291,0.735058,0.352594,0.183707,0.147425
0.018001,1488,2308,846,2321,3054,1881,1274,2851,2444,3027,3018,1717,1777,2420,,0.360767,0.321773,0.188788,0.226891,0.042484,0.353881,0.044679,0.204831,0.251429,0.421260,0.735058,0.353774,0.183707,0.146536
0.018002,1491,2310,845,2322,3053,1884,1275,2851,2443,3027,3020,1717,1777,2417,,0.364149,0.325626,0.187964,0.228571,0.040850,0.357306,0.045491,0.204831,0.250286,0.421260,0.736842,0.353774,0.183707,0.143872
0.017976,1492,2311,845,2321,3053,1884,1275,2852,2442,3028,3018,1719,1777,2414,,0.365276,0.327553,0.187964,0.226891,0.040850,0.357306,0.045491,0.205797,0.249143,0.423228,0.735058,0.356132,0.183707,0.141208
0.018004,1492,2311,844,2320,3052,1884,1276,2853,2442,3028,3017,1719,1777,2413,,0.365276,0.327553,0.187139,0.225210,0.039216,0.357306,0.046304,0.206763,0.249143,0.423228,0.734166,0.356132,0.183707,0.140320
0.017996,1492,2312,843,2320,3052,1883,1277,2856,2441,3029,3015,1718,1777,2412,,0.365276,0.329480,0.186315,0.225210,0.039216,0.356164,0.047116,0.209662,0.248000,0.425197,0.732382,0.354953,0.183707,0.139432
