GloveManager recording started on 09/23/16 at 16:39:14

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.018118,1576,2346,905,2334,3059,1997,1249,2813,2526,2916,2553,1575,1731,2921,,0.459977,0.394990,0.237428,0.248739,0.050654,0.486301,0.024370,0.168116,0.345143,0.202756,0.320250,0.186321,0.145470,0.591474
0.017973,1576,2345,904,2333,3059,1997,1249,2813,2526,2916,2551,1574,1731,2921,,0.459977,0.393064,0.236603,0.247059,0.050654,0.486301,0.024370,0.168116,0.345143,0.202756,0.318466,0.185142,0.145470,0.591474
0.018000,1576,2345,904,2333,3059,1997,1249,2812,2527,2916,2551,1574,1732,2923,,0.459977,0.393064,0.236603,0.247059,0.050654,0.486301,0.024370,0.167150,0.346286,0.202756,0.318466,0.185142,0.146301,0.593250
0.018001,1575,2344,905,2332,3058,1998,1250,2812,2527,2916,2550,1575,1732,2923,,0.458850,0.391137,0.237428,0.245378,0.049020,0.487443,0.025183,0.167150,0.346286,0.202756,0.317574,0.186321,0.146301,0.593250
0.018027,1574,2344,904,2331,3059,1998,1251,2813,2529,2916,2550,1576,1733,2925,,0.457723,0.391137,0.236603,0.243697,0.050654,0.487443,0.025995,0.168116,0.348571,0.202756,0.317574,0.187500,0.147132,0.595027
0.017974,1572,2344,904,2332,3058,1999,1251,2812,2528,2915,2550,1575,1733,2926,,0.455468,0.391137,0.236603,0.245378,0.049020,0.488584,0.025995,0.167150,0.347429,0.200787,0.317574,0.186321,0.147132,0.595915
0.018000,1573,2344,903,2330,3057,2000,1251,2813,2532,2917,2549,1575,1733,2925,,0.456595,0.391137,0.235779,0.242017,0.047386,0.489726,0.025995,0.168116,0.352000,0.204724,0.316682,0.186321,0.147132,0.595027
0.018025,1573,2343,902,2330,3057,2001,1253,2811,2533,2916,2549,1577,1734,2924,,0.456595,0.389210,0.234955,0.242017,0.047386,0.490868,0.027620,0.166184,0.353143,0.202756,0.316682,0.188679,0.147963,0.594139
0.017976,1571,2344,902,2330,3058,2001,1252,2811,2533,2917,2549,1575,1734,2922,,0.454340,0.391137,0.234955,0.242017,0.049020,0.490868,0.026807,0.166184,0.353143,0.204724,0.316682,0.186321,0.147963,0.592362
