GloveManager recording started on 09/23/16 at 16:39:43

,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,Glove 1,,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled,Glove 1 Scaled
delta time (s),Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far,,Thumb Near,Thumb Far,Thumb/Index,Index Near,Index Far,Index/Middle,Middle Near,Middle Far,Middle/Ring,Ring Near,Ring Far,Ring/Little,Little Near,Little Far
0.017362,1608,2222,725,2588,3587,2313,2271,3537,2819,3133,3250,2007,2527,3358,,0.496054,0.156069,0.089035,0.675630,0.913399,0.847032,0.854590,0.867633,0.680000,0.629921,0.942016,0.695755,0.807149,0.979574
0.018016,1598,2220,729,2589,3587,2313,2270,3537,2819,3133,3250,2008,2527,3358,,0.484780,0.152216,0.092333,0.677311,0.913399,0.847032,0.853777,0.867633,0.680000,0.629921,0.942016,0.696934,0.807149,0.979574
0.018000,1582,2218,749,2591,3587,2313,2269,3537,2820,3132,3250,2008,2525,3357,,0.466742,0.148362,0.108821,0.680672,0.913399,0.847032,0.852965,0.867633,0.681143,0.627953,0.942016,0.696934,0.805486,0.978686
0.018026,1576,2218,766,2591,3586,2314,2268,3536,2820,3132,3250,2008,2525,3357,,0.459977,0.148362,0.122836,0.680672,0.911765,0.848173,0.852153,0.866667,0.681143,0.627953,0.942016,0.696934,0.805486,0.978686
0.017999,1570,2221,809,2593,3586,2314,2267,3538,2820,3132,3250,2007,2524,3357,,0.453213,0.154143,0.158285,0.684034,0.911765,0.848173,0.851340,0.868599,0.681143,0.627953,0.942016,0.695755,0.804655,0.978686
0.017977,1564,2223,832,2593,3586,2315,2265,3538,2820,3132,3250,2007,2523,3357,,0.446449,0.157996,0.177246,0.684034,0.911765,0.849315,0.849716,0.868599,0.681143,0.627953,0.942016,0.695755,0.803824,0.978686
0.017993,1554,2225,853,2595,3585,2315,2265,3537,2821,3132,3249,2007,2521,3357,,0.435175,0.161850,0.194559,0.687395,0.910131,0.849315,0.849716,0.867633,0.682286,0.627953,0.941124,0.695755,0.802161,0.978686
0.018008,1540,2224,874,2597,3585,2314,2262,3538,2820,3131,3250,2008,2519,3356,,0.419391,0.159923,0.211871,0.690756,0.910131,0.848173,0.847279,0.868599,0.681143,0.625984,0.942016,0.696934,0.800499,0.977798
0.018006,1529,2224,889,2597,3585,2314,2262,3538,2821,3132,3250,2007,2519,3357,,0.406990,0.159923,0.224237,0.690756,0.910131,0.848173,0.847279,0.868599,0.682286,0.627953,0.942016,0.695755,0.800499,0.978686
0.017989,1521,2223,900,2598,3585,2314,2261,3539,2821,3131,3251,2008,2518,3356,,0.397971,0.157996,0.233306,0.692437,0.910131,0.848173,0.846466,0.869565,0.682286,0.625984,0.942908,0.696934,0.799667,0.977798
